	SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_detection
3856	3066	dann können sie beste und passende wohnung in Stadt X finden .	sie	12.0	15.0		Sie		['FP?', 'FN']
3857	3066	dann können sie beste und passende wohnung in Stadt X finden .	wohnung	35.0	42.0		Wohnung		['TP']
3858	3067	Viel Erfolg Maria							[]
3859	3068	Ich möchte einen Bericht über den Wohnungsmarkt in Stadt X beschreiben .							[]
3860	3069	Zur Zeit muss man mehr Geld als früher haben , um eine Wohnung zu mieten .							[]
3861	3070	oder kaufen .							[]
3862	3071	Die Mietkosten in der Stadt hoher geworden .							[]
3863	3072	Daswegen gibts möglichkeit billiger Wohnung finden , aber im schlechten Bezirken , d.h. gefährliche Teile des Stadt .	Daswegen	0.0	8.0		Deswegen		['TP', 'FP?']
3864	3072	Daswegen gibts möglichkeit billiger Wohnung finden , aber im schlechten Bezirken , d.h. gefährliche Teile des Stadt .	möglichkeit	15.0	26.0		Möglichkeit		['TP']
3865	3073	Oder , die Leute , die Lust haben selbe eine Wohnung renovieren , haben möglichkeit bedürfnissrenovierung Wohnung finden .	selbe	34.0	39.0		selber		['FP?', 'FP?', 'FN']
3866	3073	Oder , die Leute , die Lust haben selbe eine Wohnung renovieren , haben möglichkeit bedürfnissrenovierung Wohnung finden .	möglichkeit	72.0	83.0		Möglichkeit		['TP']
3867	3074	Ich finde diese Idee auch nicht schlecht , weil du selbe Kreativität und eigene Fantasie zeigen kann .	selbe	51.0	56.0		selber		['FN']
3868	3075	Für die Jungefamilien mit kleine Kindern , kann ich der Bezirk wie Stadtteil X vorschlagen .							['FP']
3869	3076	In diesem Bezirk gibt ´s viele moderne , grüne Spielplätze , Parks und alles für die Aktivität .							[]
3870	3077	Und da wohnen viele Jungere Familien .	Jungere	20.0	27.0		junge		['TP']
3871	3078	Auch kann man da viele Schönes Bars , Restaurants und Diskos finden .	Schönes	23.0	30.0		schöne		['FN']
3872	3079	Für die ältere Leute können die Bezirke wie Stadtteil Y und Stadtteil Z ideal passen .							[]
3873	3080	Diese Stadtteile sind grün , ruhig und gemütlich , mit vielen Parks und kleinen Laden , wo man sich entspannt kann Stadt X ist sehr groß und jede kann ein passende eigene Bezirk finden .							[]
3874	3081	und passende Wohnung oder Haus .							[]
3875	3082	Ob man Jung oder alt , Reich oder Arm , allein oder mit Großefamilie .	Jung	7.0	11.0		jung		['FP?', 'FN']
3876	3082	Ob man Jung oder alt , Reich oder Arm , allein oder mit Großefamilie .	Reich	23.0	28.0		reich		['FN']
3877	3082	Ob man Jung oder alt , Reich oder Arm , allein oder mit Großefamilie .	Arm	34.0	37.0		arm		['FN']
3878	3083	ist .							[]
3879	3084	Die Wohnungsmarkt in Stadt X Die Wohnungsmarkt Lage in Stadt X hat sich in die letzte Zeit stark verändert , Sohwohl Lebensqualität als auch Preis bezüglich .	Wohnungsmarkt	33.0	46.0		Wohnungsmarktlage		['FP?', 'FN']
3880	3084	Die Wohnungsmarkt in Stadt X Die Wohnungsmarkt Lage in Stadt X hat sich in die letzte Zeit stark verändert , Sohwohl Lebensqualität als auch Preis bezüglich .	Lage	47.0	51.0		Wohnungsmarktlage		['FN']
3881	3084	Die Wohnungsmarkt in Stadt X Die Wohnungsmarkt Lage in Stadt X hat sich in die letzte Zeit stark verändert , Sohwohl Lebensqualität als auch Preis bezüglich .	Sohwohl	109.0	116.0		sowohl		['TP']
3882	3085	Wer nach Stadt X kommt und glaubt , die ideale Miete Preis von damals finden kann , läuft ein gefährliche Irrtum .	Miete	47.0	52.0		Mietpreise		['FN']
3883	3085	Wer nach Stadt X kommt und glaubt , die ideale Miete Preis von damals finden kann , läuft ein gefährliche Irrtum .	Preis	53.0	58.0		Mietpreise		['FN']
3884	3086	Die Preise für Miete und Nebenkosten in Stadt X sind leider nicht mehr die niedrigste in Europa .							[]
3885	3087	Vielmehr , Stadt Xer Wohnungsmarkt Preise sind aufgestiegen und haben die Niveau anderer Europäeische Hauptstädte erreichen .	Wohnungsmarkt	21.0	34.0		Wohnungsmarktpreise		['FP?', 'FP?', 'FN']
3886	3087	Vielmehr , Stadt Xer Wohnungsmarkt Preise sind aufgestiegen und haben die Niveau anderer Europäeische Hauptstädte erreichen .	Preise	35.0	41.0		Wohnungsmarktpreise		['FN']
3887	3087	Vielmehr , Stadt Xer Wohnungsmarkt Preise sind aufgestiegen und haben die Niveau anderer Europäeische Hauptstädte erreichen .	Europäeische	89.0	101.0		europäischer		['TP']
3888	3088	Diesbezüglich , ist es wichtig , auf die neigerungen der Städt auf zupassen .	neigerungen	41.0	52.0		Neigungen		['TP', 'FP?']
3889	3088	Diesbezüglich , ist es wichtig , auf die neigerungen der Städt auf zupassen .	auf	63.0	66.0		aufzupassen		['FN']
3890	3088	Diesbezüglich , ist es wichtig , auf die neigerungen der Städt auf zupassen .	zupassen	67.0	75.0		aufzupassen		['FN']
3891	3089	"Ein gute Weg dafür ist , die neue """""""" Gastronomie """""""" ecke zu beachten , da dort wo die Bezirke gastronomische Sektoren Konsulitieren , werden die Preise der Wohnungsmarkt steigen ."							['FP']
3892	3090	Allerdings ist die Schule , die die Kinder der Familie besuchen werden , kein riesiges Problem .							[]
3893	3091	Die Stadt Xer Angebot an Schule ist rießig groß , und ihre Qüalität ist ziemlich standansiert .	rießig	36.0	42.0		riesig		['FP?', 'TP', 'FP?', 'FP?']
3894	3091	Die Stadt Xer Angebot an Schule ist rießig groß , und ihre Qüalität ist ziemlich standansiert .	Qüalität	59.0	67.0		Qualität		['TP']
3895	3091	Die Stadt Xer Angebot an Schule ist rießig groß , und ihre Qüalität ist ziemlich standansiert .	standansiert	81.0	93.0		standartisiert		['TP']
3896	3092	Stammen Ihre Kinder aus eine zweisprachige Familie ?							[]
3897	3093	Machen Sie sich keine Sorge : die Europa Schule , die für eine zweisprachige Ausbildung in Berlin dienen , haben 16 niederlassungsorte in Stadt X , und bieten eine Erziehung auf Deutsch , kombiniert mit der acht wichtigsten Europäischen Sprache .	Europa	34.0	40.0		Europaschule		['FP?', 'FN']
3898	3093	Machen Sie sich keine Sorge : die Europa Schule , die für eine zweisprachige Ausbildung in Berlin dienen , haben 16 niederlassungsorte in Stadt X , und bieten eine Erziehung auf Deutsch , kombiniert mit der acht wichtigsten Europäischen Sprache .	Schule	41.0	47.0		Europaschule		['FN']
3899	3093	Machen Sie sich keine Sorge : die Europa Schule , die für eine zweisprachige Ausbildung in Berlin dienen , haben 16 niederlassungsorte in Stadt X , und bieten eine Erziehung auf Deutsch , kombiniert mit der acht wichtigsten Europäischen Sprache .	niederlassungsorte	116.0	134.0		Niederlassungen		['TP']
3900	3093	Machen Sie sich keine Sorge : die Europa Schule , die für eine zweisprachige Ausbildung in Berlin dienen , haben 16 niederlassungsorte in Stadt X , und bieten eine Erziehung auf Deutsch , kombiniert mit der acht wichtigsten Europäischen Sprache .	Europäischen	224.0	236.0		europäischen		['FN']
3901	3094	Sohwohl für Einzelpersonen als auch für Familien , ist Stadt X eine freundliche Stadt .	Sohwohl	0.0	7.0		Sowohl		['TP']
3902	3095	Es gibt viele Grünanlage .							[]
3903	3096	45 % der Stadt Xer Flache ist grün , und man kann ein gemütliches Park überall finden .	Flache	19.0	25.0		Fläche		['FP?', 'FN']
3904	3097	Auch die Freizeitangebot ist rießig , und es gibt in jedes Bezirk ein komplett Spektrum von Gastronomie , Kommerz , Kinos , Museen und Sportanlage , und die Stadt ist ausgesprochene gut verbunden durch vier solide offentlicheverkehrsmittel : Bus , Tram , U-bahn und S-bahn dienen dazu , die eindruck in einer kleine , fließende Stadt zu wohnen .	rießig	29.0	35.0		riesig		['TP', 'FP?']
3905	3097	Auch die Freizeitangebot ist rießig , und es gibt in jedes Bezirk ein komplett Spektrum von Gastronomie , Kommerz , Kinos , Museen und Sportanlage , und die Stadt ist ausgesprochene gut verbunden durch vier solide offentlicheverkehrsmittel : Bus , Tram , U-bahn und S-bahn dienen dazu , die eindruck in einer kleine , fließende Stadt zu wohnen .	offentlicheverkehrsmittel	214.0	239.0		öffentliche Verkehrsmittel		['TP']
3906	3097	Auch die Freizeitangebot ist rießig , und es gibt in jedes Bezirk ein komplett Spektrum von Gastronomie , Kommerz , Kinos , Museen und Sportanlage , und die Stadt ist ausgesprochene gut verbunden durch vier solide offentlicheverkehrsmittel : Bus , Tram , U-bahn und S-bahn dienen dazu , die eindruck in einer kleine , fließende Stadt zu wohnen .	U-bahn	255.0	261.0		U-Bahn		['FN']
3907	3097	Auch die Freizeitangebot ist rießig , und es gibt in jedes Bezirk ein komplett Spektrum von Gastronomie , Kommerz , Kinos , Museen und Sportanlage , und die Stadt ist ausgesprochene gut verbunden durch vier solide offentlicheverkehrsmittel : Bus , Tram , U-bahn und S-bahn dienen dazu , die eindruck in einer kleine , fließende Stadt zu wohnen .	S-bahn	266.0	272.0		S-Bahn		['FN']
3908	3097	Auch die Freizeitangebot ist rießig , und es gibt in jedes Bezirk ein komplett Spektrum von Gastronomie , Kommerz , Kinos , Museen und Sportanlage , und die Stadt ist ausgesprochene gut verbunden durch vier solide offentlicheverkehrsmittel : Bus , Tram , U-bahn und S-bahn dienen dazu , die eindruck in einer kleine , fließende Stadt zu wohnen .	eindruck	291.0	299.0		Eindruck		['FN']
3909	3098	Und letzens , wenn Sie eine Wohnung kaufen möchten , sprechen Sie ertens mit Stadt Xer Kollegen oder verbandten , da nur ein echte Stadt Xer kann die Tendenzen dieser wünderbaren Stadt spüren , interpretieren und vorlesen .	ertens	66.0	72.0		erstens		['FP?', 'TP', 'FP?', 'FP?', 'FP?', 'FP?']
3910	3098	Und letzens , wenn Sie eine Wohnung kaufen möchten , sprechen Sie ertens mit Stadt Xer Kollegen oder verbandten , da nur ein echte Stadt Xer kann die Tendenzen dieser wünderbaren Stadt spüren , interpretieren und vorlesen .	verbandten	101.0	111.0		Verwandten		['TP']
3911	3098	Und letzens , wenn Sie eine Wohnung kaufen möchten , sprechen Sie ertens mit Stadt Xer Kollegen oder verbandten , da nur ein echte Stadt Xer kann die Tendenzen dieser wünderbaren Stadt spüren , interpretieren und vorlesen .	wünderbaren	167.0	178.0		wunderbaren		['TP']
3912	3099	Ich möchte einen Bericht über den Wohnungsmarkt in Stadt X geben .							[]
3913	3100	Es gibt sehr viele verschiedene Moglichkeiten sovoll für Familien , als auch für Einzelpersonen .	Moglichkeiten	32.0	45.0		Möglichkeiten		['TP', 'FP?']
3914	3100	Es gibt sehr viele verschiedene Moglichkeiten sovoll für Familien , als auch für Einzelpersonen .	sovoll	46.0	52.0		sowohl		['TP']
3915	3101	Aber bevor man sich auf etwas entscheidet oder irgendwelchen Objekt auswählt , soll man alle Varianten durchgehen .							[]
3916	3102	Eine sehr gute und preiswerte Möglichkeit für Einzelpersonen ist ein Wohngemeinschaft , dass heisst , mehrere Personen mieten eine große Wohnung und die Monatsmiete wird geteilt .	dass	88.0	92.0		das		['FP?', 'FN']
3917	3102	Eine sehr gute und preiswerte Möglichkeit für Einzelpersonen ist ein Wohngemeinschaft , dass heisst , mehrere Personen mieten eine große Wohnung und die Monatsmiete wird geteilt .	heisst	93.0	99.0		heißt		['TP']
3918	3103	Für die Familien gibt es Gelegenheit eine Wohnung oder ein Haus mieten oder kaufen .							[]
3919	3104	Aber die Preisunterschied ist zwischen verschiedenen Bezirken sehr groß , deshalb ist es empfelenswert sich zuerst die Preisen zu erkundigen .							['FP']
3920	3105	Es hängt auch von Stadtteil , wo das Objekt sich befindet , weil es in Stadt X , wie auch in anderen Städten , teuere , sogenannte prestige , und auch billigere Bezirke gibt .							['FP', 'FP']
3921	3106	Durchschnittliche Monatsmiete für Dreizimmerwohnung in Stadt X-Centrum liegt ungefähe bei 700,00 Euro , für ein Haus für vier Personen variieren die Preise von 900,00 bis 1100 Euro monatlich Wenn man ein Haus oder eine Wohnung kaufen möchte , soll man beachten , dass die Kaufpreis sehr oft künstlich erhöht wird .	X-Centrum	61.0	70.0		Zentrum		['TP', 'FP?']
3922	3106	Durchschnittliche Monatsmiete für Dreizimmerwohnung in Stadt X-Centrum liegt ungefähe bei 700,00 Euro , für ein Haus für vier Personen variieren die Preise von 900,00 bis 1100 Euro monatlich Wenn man ein Haus oder eine Wohnung kaufen möchte , soll man beachten , dass die Kaufpreis sehr oft künstlich erhöht wird .	ungefähe	77.0	85.0		ungefähr		['TP']
3923	3107	Es lohnt sich , sich vorher beraten zu lassen .							[]
3924	3108	Man soll auch auf die Objektlage achten , weil es in Berlin vile einkaufs - und verkehrsgunstige Strassen vorhanden .	vile	60.0	64.0		viele		['TP', 'FP?', 'FP?', 'FP?']
3925	3108	Man soll auch auf die Objektlage achten , weil es in Berlin vile einkaufs - und verkehrsgunstige Strassen vorhanden .	verkehrsgunstige	80.0	96.0		verkehrsgünstige		['TP']
3926	3108	Man soll auch auf die Objektlage achten , weil es in Berlin vile einkaufs - und verkehrsgunstige Strassen vorhanden .	Strassen	97.0	105.0		Straßen		['TP']
3927	3109	Wenn Sie irgendwelchen Fragen haben , oder eine Beratung brauchen , können Sie mich jeder Zeit kontaktieren .	jeder	84.0	89.0		jederzeit		['FN']
3928	3109	Wenn Sie irgendwelchen Fragen haben , oder eine Beratung brauchen , können Sie mich jeder Zeit kontaktieren .	Zeit	90.0	94.0		jederzeit		['FN']
3929	3110	Ich würde Ihnen gerne helfen .							[]
3930	3111	Wohnungssituation in meinen Heimatstadt .							[]
3931	3112	- - Stadt X. Die Wohnungssituation in meinem Stadt ist völlig anders als z. B in Stadt Y. Stadt X hat ungefähr ein halben milion Einwohner , die Mehrheit davon sind Eigentümer von Häusern oder auch Wohnungen .	milion	122.0	128.0		Million		['TP']
3932	3113	"Die Junge Menschen , die bereit Studium abgeschlossen haben und einen Arbeitsplatz gefunden haben , bemühen sich - oft mit Elternshilfe , um ein eigener „ Nest """""""" Es ist natürlich nicht so einfach , daswegen viele sind für vielen Jahren von den Banken abhängig ."	Junge	4.0	9.0		jungen		['FP?', 'FP?', 'FN']
3933	3113	"Die Junge Menschen , die bereit Studium abgeschlossen haben und einen Arbeitsplatz gefunden haben , bemühen sich - oft mit Elternshilfe , um ein eigener „ Nest """""""" Es ist natürlich nicht so einfach , daswegen viele sind für vielen Jahren von den Banken abhängig ."	daswegen	198.0	206.0		deswegen		['FN']
3934	3114	Ein großes Vorteil davon , dass die Wohnung , oder das Haus nach vielen Jahren ums gehört .	ums	79.0	82.0		uns		['FN']
3935	3115	Daswegen rendiert es sich , und viele Junge Leute zügern nicht lange , sonder greifen sofort , und obwohl bestimmt nicht leicht ist auf vielen zu verziechten , sind sie zum Schluß sehr zufrieden mit der Entscheidung .	Daswegen	0.0	8.0		Deswegen		['TP', 'FP?', 'FP?', 'FP?', 'FP?']
3936	3115	Daswegen rendiert es sich , und viele Junge Leute zügern nicht lange , sonder greifen sofort , und obwohl bestimmt nicht leicht ist auf vielen zu verziechten , sind sie zum Schluß sehr zufrieden mit der Entscheidung .	rendiert	9.0	17.0		rentiert		['TP']
3937	3115	Daswegen rendiert es sich , und viele Junge Leute zügern nicht lange , sonder greifen sofort , und obwohl bestimmt nicht leicht ist auf vielen zu verziechten , sind sie zum Schluß sehr zufrieden mit der Entscheidung .	Junge	38.0	43.0		junge		['FN']
3938	3115	Daswegen rendiert es sich , und viele Junge Leute zügern nicht lange , sonder greifen sofort , und obwohl bestimmt nicht leicht ist auf vielen zu verziechten , sind sie zum Schluß sehr zufrieden mit der Entscheidung .	zügern	50.0	56.0		zögern		['TP']
3939	3115	Daswegen rendiert es sich , und viele Junge Leute zügern nicht lange , sonder greifen sofort , und obwohl bestimmt nicht leicht ist auf vielen zu verziechten , sind sie zum Schluß sehr zufrieden mit der Entscheidung .	verziechten	146.0	157.0		verzichten		['TP']
3940	3115	Daswegen rendiert es sich , und viele Junge Leute zügern nicht lange , sonder greifen sofort , und obwohl bestimmt nicht leicht ist auf vielen zu verziechten , sind sie zum Schluß sehr zufrieden mit der Entscheidung .	Schluß	173.0	179.0		Schluss		['TP']
3941	3116	Aus diesem Grund sind die Mietwohnungen daher sehr teuer .							[]
3942	3117	Wenn man eine Wohnung mieten möchte z.B. als ein Paar , sollen beide bereit arbeiten , sonst wurde es knapp mit der Finanzierung .							[]
3943	3118	Stadt X ist kein Industrie Stadt .	Industrie	17.0	26.0		Industriestadt		['FN']
3944	3118	Stadt X ist kein Industrie Stadt .	Stadt	27.0	32.0		Industriestadt		['FN']
3945	3119	Junde Leute nach dem Studium suchen nach anderen Möglichkeiten , etweder in einem anderen Stadt , oder auch im Ausland .	Junde	0.0	5.0		Junge		['TP', 'FP?']
3946	3119	Junde Leute nach dem Studium suchen nach anderen Möglichkeiten , etweder in einem anderen Stadt , oder auch im Ausland .	etweder	65.0	72.0		entweder		['TP']
3947	3120	Während des Studium sind auch sogenannte WG .							[]
3948	3121	sehr gefragt .							[]
3949	3122	Aauch für denen die in Stadt X beruflich sind , ist das eine gute Alternative .	Aauch	0.0	5.0		Auch		['TP']
3950	3123	Im Grundegenommen sind aber Mietwohnungen , oder auch WG.-Zimmern sehr teuer .							['FP']
3951	3124	Empfehlenswert ist mit der Firma , in deren man arbeitet zu verhandeln .							[]
3952	3125	Oft übernehmen große Unternehmen Kosten der Mietwohnung , um das Angebot interessanter zu gestalten .							[]
3953	3126	Ich möchte einen Bericht über den Wohnungsmarkt in Stadt X schreiben , in dem möchte ich beschreiben , wie Familien und Einzelpersonen üblicherweise leben und was man beachten muss , wenn man ein Haus oder eine Wohnung mieten oder kaufen möchte .							[]
3954	3127	Es gibt verschiedene Immobilien-Firmen , die viele interessante Angebote bieten .							[]
3955	3128	Sie können sich mit dem Makler verabreden .							[]
3956	3129	Er kann Ihnen schöne Häuser zeigen .							[]
3957	3130	Wenn Sie ein Haus schön finden und möchten Sie es kaufen , dann sollen Sie einen Kaufvertrag schließen .							[]
3958	3131	Es gibt auch verschiedene Wohnungsgesellschaften , wie z.B. Firma X , Firma Y u.a. , bei denen eine Wohnung mieten kann .							[]
3959	3132	Sie bieten 1-bis 5 Zimmerwohnungen .							[]
