	SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_detection
3053	2821	Anzi , se ti piacerebbe te posso dare una mano per scegliere un' università famosa .							[]
3054	2822	Io invece ho cominciato un nuovo lavoro che mi piace moltissimo .							[]
3055	2823	Sono , anch' io , molto felice !							[]
3056	2824	Questo lavoro è veramente ottimo !							[]
3057	2825	All' inizio è sempre dificile cambiare lavoro ma piano piano sarà meglio .	dificile	21.0	29.0		difficile		['TP']
3058	2826	Devo abituarmi .							[]
3059	2827	Ogni giorno devo sviluppare altri sistemi informativi dunque è molto interessante .							[]
3060	2828	Non mi ricordo se ti l' ho gia detto ma sono innamorata !	gia	27.0	30.0		già		['TP']
3061	2829	Si chiama Mario e mi ha fatto un regalo molto piacevole : un fine settimana a Roma .							[]
3062	2830	È tanto romantico , no ?							[]
3063	2831	Non sono ancora sicura ma penso che sia l' uomo della mia vitta ! ! ! Magari ...							[]
3064	2832	Spero veramente di sentirti presto .							[]
3065	2833	Tanti saluti e un caro abbraccio Bacione , Maria							[]
3066	2834	Città X , in giugno 2011 Cara Beatrice , Caro Stefano , Siamo felici di aver ricevuto il vostro annuncio dell matrimonio !							[]
3067	2835	Vi ringraziamo tanto per l' invito .							[]
3068	2836	Vi vogliamo congratulare affetusamente e vi desideremo una vita felice e lungo .	affetusamente	25.0	38.0		affettu(o)samente		['TP', 'FP?']
3069	2837	Siamo molti lieti di venire alla vostra ceremonia e di congratularci personalmente ed anche a festeggiare con voi !							['FP']
3070	2838	Vorremo volentieri farci un regalo .							[]
3071	2839	Ci fareste sapere che cosa desiderete ?							['FP']
3072	2840	Aspettiamo la vostra risposta .							[]
3073	2841	Vi abracciamo e vi salutiamo Maria e famiglia	abracciamo	3.0	13.0		abbracciamo 		['TP']
3074	2842	Città X , 18 giugno 2011 Caro Francesco , Due settimane fa , abbiamo comprato delle biciclette per andare a fare passeggiate in famiglia .							[]
3075	2843	Adesso stiamo guardando per trascorrere una settimana al mare in un albergo che ospita i bambini .							[]
3076	2844	Se non ti da fastidio di venire a Città X , potrai lavorare presso la ditta di Michele .							[]
3077	2845	Penso che sià una buona idea per parlare e scrivere ogni giorno in tedesco .	sià	10.0	13.0		sia		['TP']
3078	2846	Che ne pensi ?							[]
3079	2847	Il mio lavoro mi piace moltissimo , ma non vedo l' ora di partire in vacanza .							[]
3080	2848	Sono molto contenta che ti sei laureato e non dubito che troverai un lavoro piacevole .							[]
3081	2849	Spero di sentirti presto .							[]
3082	2850	Un forte abbraccio Maria							[]
3083	2851	Città X , 18 giugno 2011 Caro Francesco , grazie mille per la tua lettera .							[]
3084	2852	Sono molto lieto che ce l' hai fatta questo esame orale .							[]
3085	2853	Bravissimo .							[]
3086	2854	Attualmente abbiamo molto da fare al ufficio del ambiente prima le vacanze prossime .							[]
3087	2855	Al ufficio siamo confrontati a trattare molte domande di dissodamento presentate dai cantoni per diversi projetti d' interesse publico .	projetti	105.0	113.0		progetti		['TP', 'FP?']
3088	2855	Al ufficio siamo confrontati a trattare molte domande di dissodamento presentate dai cantoni per diversi projetti d' interesse publico .	publico	127.0	134.0		pubblico		['TP']
3089	2856	Molti incarti sono bene presentati e non fanno difficoltà .							[]
3090	2857	Per quelli incarti semplice il nostro ufficio cerca una persona per darci una mano per tre mese .							[]
3091	2858	Nel ufficio potresti occuparti delle risquieste venando di tutta la Svizzera .	risquieste	37.0	47.0		ri(s)chieste		['TP']
3092	2859	Le tue conoscenze linguistiche verrano bene accettate per tradurre per esempio le domande del Ticino .	verrano	31.0	38.0		verranno		['TP']
3093	2860	Sono impiegato al ufficio del ambiente come giurista .							[]
3094	2861	Benché nascito a Città Y , ho fatto tutte le scuole a Città Z dove ho studiato giurisprudenzia all' Università .	giurisprudenzia	79.0	94.0		giurisprudenza		['FP?', 'TP']
3095	2862	Dopo un lavoro da un avocato a Città A ho traslocato a Città X dove lavoro attualmente nella divisione giuridica del ufficio del ambiente .	avocato	21.0	28.0		avvocato		['FN']
3096	2863	Ancora bravo per l' esame superato .							[]
3097	2864	È importante oggi conoscere molte lingue in un mondo sempre più diverse .							[]
3098	2865	Manda il tuo curriculum vitae con una breva lettera al ufficio .							['FP']
3099	2866	Tanti saluti Michele							[]
3100	2867	CARO FRANCESCO Città X , 20.1.2011 Ho ricevuto la tua lettera probrio oggi .							['FP']
3101	2868	Ti ringrazio e ti do i miei tantissimi auguri per aver aprovato il esame di maturita linguistica .	maturita	76.0	84.0		maturità		['FP?', 'TP']
3102	2869	Io invece mi sono andato a presentare a 3 dite lavorative , ingui a 2 non avevano lavoro .	dite	42.0	46.0		ditte		['FP?', 'FN']
3103	2870	Pero dopo una settimana mi hanno scritto di poter andarmi a presentarmi il piu presto possibile .	Pero	0.0	4.0		Però		['FP?', 'FN']
3104	2870	Pero dopo una settimana mi hanno scritto di poter andarmi a presentarmi il piu presto possibile .	piu	75.0	78.0		più		['TP']
3105	2871	Comunque domani parto per andare in Italia e ci potremo vederci presto .							[]
3106	2872	Ho un amico che lavora in un albergo nelle tue vicinanze .							[]
3107	2873	Potrei domandere per un lavoro e dirli di conoscerti molto bene .							['FP']
3108	2874	Caro Francesco ti ringrazio ancora tantissimo per la tua lettera e spero di vederti presto .							[]
3109	2875	Tanti Saluti da Michele Rossi							[]
3110	2876	Città X , 6 Febbraio 2011 Caro Francesco Un piaccere di leggere le tue novità e che stai bene !							['FP']
3111	2877	Mentre l' anno scorso , ho lavorato nella storia che già ti ho parlato .							[]
3112	2878	"Il giornale """""""" Voce dell' Lago Maggiore """""""" qui in Città X me hà mandatò di scrivere un testo che trata il parco nazionale """""""" Val Grande """""""" che se trova entro il Lago Maggiore e il Centovalli ."	dell'	19.0	24.0		del		['FP?', 'FP?', 'FP?', 'FP?', 'FN']
3113	2878	"Il giornale """""""" Voce dell' Lago Maggiore """""""" qui in Città X me hà mandatò di scrivere un testo che trata il parco nazionale """""""" Val Grande """""""" che se trova entro il Lago Maggiore e il Centovalli ."	hà	59.0	61.0		ha		['FN']
3114	2878	"Il giornale """""""" Voce dell' Lago Maggiore """""""" qui in Città X me hà mandatò di scrivere un testo che trata il parco nazionale """""""" Val Grande """""""" che se trova entro il Lago Maggiore e il Centovalli ."	mandatò	62.0	69.0		mandato		['FN']
3115	2878	"Il giornale """""""" Voce dell' Lago Maggiore """""""" qui in Città X me hà mandatò di scrivere un testo che trata il parco nazionale """""""" Val Grande """""""" che se trova entro il Lago Maggiore e il Centovalli ."	trata	95.0	100.0		tratta		['FN']
3116	2879	Cosi , avevo la obligazione di visitare il parco .	Cosi	0.0	4.0		Così		['FP?', 'FN']
3117	2879	Cosi , avevo la obligazione di visitare il parco .	obligazione	16.0	27.0		obbligazione		['TP']
3118	2880	Questo parco è veramente una maraviglia .	maraviglia	29.0	39.0		meraviglia		['TP']
3119	2881	Ci sono molti alberghi , grotti (piccole ristorante con specialità locale ) , ma sopratutto paisaggi fantastici .	paisaggi	92.0	100.0		paesaggi		['FP?', 'TP']
3120	2882	E con un pò di fortuna se osserve anche l' aguia reale e molti altri animali salvaggi .	aguia	43.0	48.0		aquila		['FP?', 'FP?', 'TP', 'FP?']
3121	2883	Ma sono perdendo il filo rosso causa degli impressioni maravigliosi ritornando .							['FP']
3122	2884	Tuttavia non è perdito : Nell' parco e i sui grotti e alberghi se cerceranno sempre personi per lavorare durante la stazione estivale .	Nell'	25.0	30.0		nel		['FP?', 'FP?', 'FP?', 'FP?', 'FN']
3123	2884	Tuttavia non è perdito : Nell' parco e i sui grotti e alberghi se cerceranno sempre personi per lavorare durante la stazione estivale .	cerceranno	66.0	76.0		cerc(a)vano		['TP']
3124	2885	Sono molto lieto che mi hai scritto perché questo apre una perspectiva fabulosa : Lavorarai vicino da qui e così averò la possibilità di visitarti alcuni volte nelle montagne ...	Lavorarai	82.0	91.0		lavorerai		['FP?', 'FP?', 'TP']
3125	2886	Adesso , come ho finito quest' articulo per il giornale , tentarò lo vendere per una edizione di libri turistici che gia hà preso contato con me .	articulo	31.0	39.0		articolo		['TP', 'FP?', 'FP?', 'FP?']
3126	2886	Adesso , come ho finito quest' articulo per il giornale , tentarò lo vendere per una edizione di libri turistici che gia hà preso contato con me .	gia	117.0	120.0		già		['TP']
3127	2886	Adesso , come ho finito quest' articulo per il giornale , tentarò lo vendere per una edizione di libri turistici che gia hà preso contato con me .	hà	121.0	123.0		ha		['TP']
3128	2886	Adesso , come ho finito quest' articulo per il giornale , tentarò lo vendere per una edizione di libri turistici che gia hà preso contato con me .	contato	130.0	137.0		contatto		['FN']
3129	2887	Sarebbe ottimale per financiare la continuazione delle mie studie di geografia in Città Y .	financiare	21.0	31.0		finanziare		['TP', 'FP?']
3130	2888	Ancora tanti auguri per là tua maturità , faceremo una festa durante il tuo sogiorno qui ...	là	24.0	26.0		la		['FP?', 'FP?', 'FN']
3131	2888	Ancora tanti auguri per là tua maturità , faceremo una festa durante il tuo sogiorno qui ...	sogiorno	76.0	84.0		soggiorno		['TP']
3132	2889	Tanti saluti cordiali , Michele							[]
3133	2890	Città X , 18.06.2011							[]
3134	2891	Caro Francesco , Auguri !							[]
3135	2892	Sono veramente contento per te .							[]
3136	2893	Me ne avevi parlato l' ultima volta che ci siamo incontrati , ma non pensavo di sentirti con una buona notizia così velocemente !							[]
3137	2894	Sei bravo !							[]
3138	2895	Durante questo periodo , per me , la vita era più calma .							[]
3139	2896	Non ho avuto vacanze , sono andato a Parigi per la prima volta solo per 3 giorni .							[]
3140	2897	Però , ho potuto vedere le principale cose di non mancare .							[]
3141	2898	Invece , al lavoro , ho sempre più delle responsabilità , ma il mio stipendio non cambie .							[]
3142	2899	Sto guardando per trovare un altro posto di lavoro nello stesso dominio .							[]
3143	2900	Ho guardato già tutti giornali queste ultime settimane , ma non c' è niente .							[]
3144	2901	Anche per te sto cercando , ma senza fortuna .							[]
3145	2902	Invece , mi sembra che sia un nuovo albergo in construzione a dieci minuti a piedi della mia casa .							['FP']
3146	2903	Aspetto di sapere il nome et ti telefonerò per darti le riferenze .							['FP']
3147	2904	Ti consiglio di priparare i tuoi documenti , così le potrai mandare rapidamente .	priparare	16.0	25.0		preparare		['TP']
3148	2905	D' accordo ?							[]
3149	2906	Cordiali saluti .							[]
3150	2907	Michele							[]
3151	2908	Città X , 18 Giugno 2011 Caro Francesco , Grazie per la tua lettera , sono sempre felice di avere notizie da te .							[]
3152	2909	"Preparando il mio viaggio in Namibia , ho dimenticato di mandare un messagio per augurti """""""" In boca al lupo """""""" ! """""""" per la tua maturità ."	boca	94.0	98.0		bocca		['FP?', 'FP?', 'FP?', 'FN']
3153	2910	Sicome partiamo la settimana prossima , ho tanto da fare prima di lasciare la casa (senza parlare di tutto che dovrei ancora finire per il mio lavoro ) che mi manca il tempo per la preparazione de l' esame d' italiano previsto in Agosto .	Sicome	0.0	6.0		Siccome		['TP']
3154	2910	Sicome partiamo la settimana prossima , ho tanto da fare prima di lasciare la casa (senza parlare di tutto che dovrei ancora finire per il mio lavoro ) che mi manca il tempo per la preparazione de l' esame d' italiano previsto in Agosto .	de	194.0	196.0		dell'		['FN']
3155	2910	Sicome partiamo la settimana prossima , ho tanto da fare prima di lasciare la casa (senza parlare di tutto che dovrei ancora finire per il mio lavoro ) che mi manca il tempo per la preparazione de l' esame d' italiano previsto in Agosto .	l'	197.0	199.0		dell'		['FN']
3156	2910	Sicome partiamo la settimana prossima , ho tanto da fare prima di lasciare la casa (senza parlare di tutto che dovrei ancora finire per il mio lavoro ) che mi manca il tempo per la preparazione de l' esame d' italiano previsto in Agosto .	Agosto	230.0	236.0		agosto		['FN']
3157	2911	Mi sembra una buona idea che (tu ) provi qualche attività professionale prima di scegliere che cosa farai nel futuro .							[]
3158	2912	Sei giovane e ho tempo !							[]
3159	2913	Perché non faresti un bel viaggio per pensarci ?							[]
3160	2914	Penso che presso la ditta dovè lavora mia sorella abbia l' opportunità di dare un mano nel riparto della spedizione .	dovè	26.0	30.0		dove		['TP']
3161	2915	La verrò in fine settimana e la chiederò se sarei possibile .							[]
3162	2916	Durante il meso scorso , ho viaggiato tre settimane per fare la promozione d' un nuovo prodotto che abbiamo svilupato .	svilupato	108.0	117.0		sviluppato		['FP?', 'TP']
3163	2917	Sono andata per presentarlo a qualche mostri e anche a nuovi clienti che sembrano molto interessati .							[]
3164	2918	E vorrei complimentarti per i tuoi voti .							[]
3165	2919	Era sicura che tu riuscirai !							[]
3166	2920	"Ti farei sapere per il """""""" job """""""" la settimana prossima ."							['FP']
3167	2921	Cordiali saluti							[]
3168	2922	Città X , 18.06.2011							[]
3169	2923	Caro Francesco , Grazie per la tua lettera .							[]
3170	2924	Auguri per l' esame .							[]
3171	2925	Ho pensato che tu lo fai .							[]
3172	2926	Io sto bene , sto lavorando in un ufficio delle Ditta X .							[]
3173	2927	Mi occupo delle annunci sul treno .							[]
3174	2928	Mi piace molto !							[]
3175	2929	L' anno scorso sono stato in regione X per un mezzo anno per studiare la lingua italiana .							[]
3176	2930	Mi è piacuto molto !							['FP']
3177	2931	La cucina italiana , il mare , la gente ...							[]
3178	2932	Si , ti aiuto per cercare un lavoro .	Si	0.0	2.0		Sì		['FN']
3179	2933	Se io sento qualcosa ti lo dico subito .							[]
3180	2934	Vado anche a telefonare un amico per sapere se lui sa qualcosa .							[]
3181	2935	Le Ditta X a Città X cercano sempre personale .							[]
3182	2936	Il nummero di telefono è 0345-11111111 .	nummero	3.0	10.0		numero		['TP']
3183	2937	Chiama lì ! Va bene così ?							[]
3184	2938	Ci vediamo in settembre a Città Y per la festa di Eva Tanti saluti Michele							[]
3185	2939	Città X , 18.01.2011							[]
3186	2940	Caro Francesco , complimenti !							[]
3187	2941	Hai superato l' esame con il massimo dei voti .							[]
3188	2942	Sono contento per te .							[]
3189	2943	Posso aiutarti a trovare un lavoro .							[]
3190	2944	Non a Città X , ma nei dintorni ci sono alberghi e ditte chi cercano personale .							[]
3191	2945	A Città Y , c' è un albergo che cerca personale multilinguale e c' è una ditta internationale che cerca personale .							['FP', 'FP']
3192	2946	Che ne dice ?							[]
3193	2947	Per l' indirizzi chiamami sul cellulare 0345-11111111 .							[]
3194	2948	A Città Y sono passati molti cose .							[]
3195	2949	Maria mi a piantata .	a	9.0	10.0		ha		['FN']
3196	2950	C' è un altro .							[]
3197	2951	Così è la vita .							[]
3198	2952	Mi sono licenziato ed ora lavoro in proprio .							[]
3199	2953	Guadagno bene ma non ho limiti di orario .							[]
3200	2954	Non vedo l' ora di rivederti .							[]
3201	2955	Cari saluti Michele							[]
3202	2956	Città X , il 17 giugno 2011 Caro Francesco , Sono contenta che sei molto bene e famoso .							[]
3203	2957	Voglino ringraziarti per il tuo sucesso .	sucesso	32.0	39.0		successo		['FP?', 'TP']
3204	2958	Ho fatto la mia maturità anche .							[]
3205	2959	Secondo me l' è stata molto difficile e per questo sono molto felice che era finita .							[]
3206	2960	È un buona idea d' iscriverti all Università .							[]
3207	2961	Visto che abito vicino a Città Y e potresti venire lì per studiare .							[]
3208	2962	La regione è molto interessante .							[]
3209	2963	Puoi fare il shopping o andare in piscina o andare in cinema .							[]
3210	2964	Poi vado con te . : ) Dopo la mia maturità voglino fare una formazione nella parte di chimica , ma forse studio con te a Città Y . (Quando vengi! ? ) Uno di miei amici ha un albergo e cerca una persona la quale mette le stanze in ordine .							['FP', 'FP']
