SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct
3365	Každý den vstaváme , chodime do školky , pak do školy , musime se dostat na vysokou školu , abysme dostali dobré zaměstnaní .	zaměstnaní	113	123		zaměstnání	
3366	Vzdělaný člověk může sehnat kvalitnou práci , dobré placenou .						
3367	Pracovat musime pořad abysme dosahli úrovně ve společnosti .	musime	9	15		musíme	
3367	Pracovat musime pořad abysme dosahli úrovně ve společnosti .	pořad	16	21		pořád	
3367	Pracovat musime pořad abysme dosahli úrovně ve společnosti .	dosahli	29	36		dosáhli	
3368	Naš život je práce .	Naš	0	3		Náš	
3369	A bez práce nedostaneme od života nic .						
3370	Koláče to známena náš úspěch v živote .	známena	10	17		znamená	
3370	Koláče to známena náš úspěch v živote .	živote	31	37		životě	
3371	Co jsme si dosahli ?	dosahli	11	18		dosáhli	
3372	Zeptame se ?	Zeptame	0	7		Zeptáme	
3373	Máme cíle a musime je dosahnout .	musime	12	18		musíme	
3373	Máme cíle a musime je dosahnout .	dosahnout	22	31		dosáhnout	
3374	Co můžeme chtit od sebe , když nic pro to neudělame .	chtit	10	15		chtít	
3374	Co můžeme chtit od sebe , když nic pro to neudělame .	neudělame	42	51		neuděláme	
3375	Nedostaneme žadné koláče .	žadné	12	17		žádné	
3376	Své koláče každý dostane včas .						
3377	Život je boj od rána do večera .						
3378	Když udělám chybu tak nemusím ji opakovat , když spadnu tak musim vstát a říct : """" Jdi dal ... ! """"	musim	60	65		musím	
3378	Když udělám chybu tak nemusím ji opakovat , když spadnu tak musim vstát a říct : """" Jdi dal ... ! """"	dal	87	90		dál	
3379	A tak to pracuje v životě , pořad dokola , každý den .	pořad	28	33		pořád	
3380	když pořadně budeme pracovat tak dosahneme koláče .	pořadně	5	12		pořádně	
3380	když pořadně budeme pracovat tak dosahneme koláče .	dosahneme	33	42		dosáhneme	
3381	Práce - to je zaležitostí , které musíme dělat každý den .	zaležitostí	14	25		záležitost	
3382	Rad bych rict , že mohli bychom se obejit bez práce , ale neobejdéme se bez ní .	Rad	0	3		Rád	
3382	Rad bych rict , že mohli bychom se obejit bez práce , ale neobejdéme se bez ní .	rict	9	13		řekl	
3382	Rad bych rict , že mohli bychom se obejit bez práce , ale neobejdéme se bez ní .	obejit	35	41		obejít	
3382	Rad bych rict , že mohli bychom se obejit bez práce , ale neobejdéme se bez ní .	neobejdéme	58	68		neobejdeme	
3383	Každý člověk v svem životu musi hodně pracovat , zřejmě ne od nevídím do nevídím ale dost .	svem	15	19		svém	
3383	Každý člověk v svem životu musi hodně pracovat , zřejmě ne od nevídím do nevídím ale dost .	musi	27	31		musí	
3384	Více toho existujou práce který spojovaný s nasazením života .						
3385	Vydělavat penize ve skutečnosti je dost obtížně ale bez ně nemohli bychom představit svůj současný život .	Vydělavat	0	9		Vydělávat	
3385	Vydělavat penize ve skutečnosti je dost obtížně ale bez ně nemohli bychom představit svůj současný život .	penize	10	16		peníze	
3386	Předpokladám , že bez práce vopravdu nejsou koláče .	Předpokladám	0	12		Předpokládám	
3387	Jenom ona udělala nas lidmi Než někdo teď leží a odpočiva , tak nedostane žadný """" kolač .	nas	18	21		nás	
3387	Jenom ona udělala nas lidmi Než někdo teď leží a odpočiva , tak nedostane žadný """" kolač .	odpočiva	49	57		odpočívá	
3387	Jenom ona udělala nas lidmi Než někdo teď leží a odpočiva , tak nedostane žadný """" kolač .	žadný	74	79		žádný	
3387	Jenom ona udělala nas lidmi Než někdo teď leží a odpočiva , tak nedostane žadný """" kolač .	kolač	82	87		koláč	
3388	Práce podporuje a aktualizuje nas .	nas	30	33		nás	
3389	Snažít se pracovat znamená chtěť něco změnit , zlepšit .	Snažít	0	6		Snažit	
3390	A žeby všechno šlo musíme trpělivými .						
3391	Jak řikaji v veřejnosti """" Trpělivost ruže přínaší """" .	ruže	37	41		růže	
3391	Jak řikaji v veřejnosti """" Trpělivost ruže přínaší """" .	přínaší	42	49		přináší	
3392	Jakmile začnéme pracovat dostanéme nádhernou skušenost , která je velmi , velmi nutná .	začnéme	8	15		začneme	
3392	Jakmile začnéme pracovat dostanéme nádhernou skušenost , která je velmi , velmi nutná .	dostanéme	25	34		dostaneme	
3392	Jakmile začnéme pracovat dostanéme nádhernou skušenost , která je velmi , velmi nutná .	skušenost	45	54		zkušenost	
3393	Tak budéme línými , pracovitými a svět nam dast všechno nejlepší .						
3394	Všichni z nás vědí teorie Darwinu , která řiká , že práce převrátilo opice v člověka .						
3395	V nějakém významu s tím souhlasím , aniž bych nepodporoval této teorie .						
3396	Předevšim s tím , že práce se pomáhá lidí udržet na úrovni jistého rozumného člověka """" homo sapiens """" .	Předevšim	0	9		Především	
3397	Z jiného pohledu práce také nám přínáší peníze i jídlo , ktere všichni konzumenti ve světě potřebují jako vzduch a vodu .						
3398	Když se zabyváš pravě tím , co miluješ , ziskáváš od práce spoustu pozitivních , kladných .	pravě	16	21		právě	
3399	emoci .	emoci	0	5		emocí	
3400	Zejména v dnešní krizové době , kdy všechno je nejístě , a proto v okolí vladá chaos , práce může pomoct nám odvest pozornost od těch potíží , které nás obklopuje .						
3401	Ano , samozřejmě , dobrá práce se musí střidat s dobrým odpočinkem .						
3402	Pravě schopnost srdce fungovat samostatně a v průběhu celého života ovlivňuje i to , že jeho práce se vždy střidá s odpočinkem .						
3403	Navíc , vědci uvědomují , že doba odpočinku srdce je o něco delší než doba práce Na konec chcí řict , že pracovitý člověk vždy bude mít chleb , popř .	chcí	90	94		chci	
3404	maso , na stole , poctu ze strány lidí , obklopující jeho , a nejvyznamější , podle mého názora , bude mít pro co žít .						
3405	Souhlasím .						
3406	Nevím , čeho by člověk mohl dosahnout bez práce .	dosahnout	28	37		dosáhnout	
3407	Neberu ohled na lidé , kteři dostali dědíctví .	kteři	23	28		kteří	
3407	Neberu ohled na lidé , kteři dostali dědíctví .	dědíctví	37	45		dědictví	
3408	Píši o obyčejných lidech jako já .						
3409	Člověk začiná pracovat od narození .	začiná	7	13		začíná	
3410	Ditě se snáží mluvit , chodit , držet v ruce příbor .	Ditě	0	4		Dítě	
3410	Ditě se snáží mluvit , chodit , držet v ruce příbor .	snáží	8	13		snaží	
3411	A neni to jednoduché , nejde to samo !	neni	2	6		není	
3412	A čím dál , tím víc usilí měl by přiložit každý člověk , aby dosáhl svých cílů .	usilí	20	25		úsilí	
3413	Pracujeme celý život , abychom se dostali na vysokou školu , uspěšně ji absolvovali .	uspěšně	61	68		úspěšně	
3414	Potom každý den chodime do zaměstnání .	chodime	16	23		chodíme	
3415	A bez dobrých výsledků nedostaneme odměny , nemůžeme postupovat po žebříčku nahoru , dostat zajímavou a dobře placenou práci .						
3416	Bez práce se nedá se naúčit i cizímu jazyku .	naúčit	21	27		naučit	
3417	Hodně usilí ale stojí za to .	usilí	6	11		úsilí	
3418	Být spokojeným se svým dobrým výkonem v jakykoliv oblásti je moc důležité pro každého člověka .	oblásti	50	57		oblasti	
3419	A vyznamenání , které dostaneme od profesíonálů , přispěje k tomu , aby vzrostlo sebehodnocení , což neni malo .	neni	101	105		není	
3420	Pracovat neustale - to je základ uspěchu a sťastného zivota .	neustale	9	17		neustále	
3420	Pracovat neustale - to je základ uspěchu a sťastného zivota .	uspěchu	33	40		úspěchu	
3420	Pracovat neustale - to je základ uspěchu a sťastného zivota .	sťastného	43	52		šťastného	
3421	Pracuj hodně jdí správným směrem - tak dosahneš svých cílů .	jdí	13	16		jdi	
3422	Jedna z nejdůležitějších věci dneska pro mladé lide jsou přátele .	přátele	57	64		přátelé	
3423	Spousta věcem nás naučí rodiče : jak se máme ve společností chovát , jak máme reagovat v různých případech , co od lidí máme čekát .	chovát	60	66		chovat	
3423	Spousta věcem nás naučí rodiče : jak se máme ve společností chovát , jak máme reagovat v různých případech , co od lidí máme čekát .	čekát	125	130		čekat	
3424	Ale jsou věci , kterým nás učí kamarádi a lidé , které poznáme náhodou .						
3425	Vliv cizích lidí je obrovský , nejspíš protože společnost se už dávno zmněnila , lidem už nestačí být někím , musí být nejlepšími .	zmněnila	70	78		změnila	
3425	Vliv cizích lidí je obrovský , nejspíš protože společnost se už dávno zmněnila , lidem už nestačí být někím , musí být nejlepšími .	někím	102	107		někým	
3426	Proto tlak , který cítime dnes my , je větší než ten u rodičů , kteří žili v jiné době .	cítime	19	25		cítíme	
3427	Proto dnes my děláme víc chyb a těžko nacházíme přatele .						
3428	S tím se setkávam každý den tady v cizině , například .	setkávam	9	17		setkávám	
3429	Příjela jsem sem , chtěla jsem se seznámit s novými lidmi , spřátelit se , abych tady nebyla samá .	Příjela	0	7		Přijela	
3430	Po sedmi měsících chápu , že jsem pořád samá .						
3431	Kolem mě je hodně různých zajímavých lidí , ale o nikom nemůžu říct , že je můj opravdový kamarád , že mu můžu zavolát i v noci když se něco stane .	zavolát	111	118		zavolat	
3432	Ve skatečné době , skoró káždý se stárá jenom o sebe a dělá to , co mu nejvíc vyhovuje .	skatečné	3	11		skutečné	
3432	Ve skatečné době , skoró káždý se stárá jenom o sebe a dělá to , co mu nejvíc vyhovuje .	skoró	19	24		skoro	
3432	Ve skatečné době , skoró káždý se stárá jenom o sebe a dělá to , co mu nejvíc vyhovuje .	káždý	25	30		každý	
3432	Ve skatečné době , skoró káždý se stárá jenom o sebe a dělá to , co mu nejvíc vyhovuje .	stárá	34	39		stará	
3433	Opravdových , upřímných , ohleduplných kamarádů je strašně málo .						
3434	Ale té několík lidí stojí za to abychom je hledali a snažili se o ně nepříjít .	několík	7	14		několik	
3434	Ale té několík lidí stojí za to abychom je hledali a snažili se o ně nepříjít .	nepříjít	69	77		nepřijít	
3435	Je těžko té lidí najít ; ale když je najdete , lehko je poznáte - budou s vámi v té nějtěžší chvíle kdy už všichni vás opustí .						
3436	Na konci bych jenom chtěla říct , že je těžko najít dobré přátele , ale taky je těžko být dobrým přítelem .						
3437	Často děláme ostatným to z čeho se sami taký trápíme .	taký	40	44		taky	
3438	Nejlehčí je ublížit blízcím .						
3439	A kdyby se každý z nas na chvíli podíval do sebe , přemýšlel o tom jaký je a jak se k ostatným chová , všichni by byli o mnohem šťastněší a spokojenější se svým životém .	nas	19	22		nás	
3439	A kdyby se každý z nas na chvíli podíval do sebe , přemýšlel o tom jaký je a jak se k ostatným chová , všichni by byli o mnohem šťastněší a spokojenější se svým životém .	životém	161	168		životem	
3440	Vybral jsem témata """" v nouzi poznaš přiele """" .	poznaš	29	35		poznáš	
3440	Vybral jsem témata """" v nouzi poznaš přiele """" .	přiele	36	42		přítele	
3441	Proč ?						
3442	Protože myslím , že je to pořad aktualní temata .	pořad	26	31		pořád	
3442	Protože myslím , že je to pořad aktualní temata .	aktualní	32	40		aktuální	
3442	Protože myslím , že je to pořad aktualní temata .	temata	41	47		téma	
3443	Všude a cely život mužete potkat lídí , ktéry mají , a nebo mělí , nějaky velky problemy .	cely	8	12		celý	
3443	Všude a cely život mužete potkat lídí , ktéry mají , a nebo mělí , nějaky velky problemy .	mužete	19	25		můžete	
3443	Všude a cely život mužete potkat lídí , ktéry mají , a nebo mělí , nějaky velky problemy .	lídí	33	37		lidi	
3443	Všude a cely život mužete potkat lídí , ktéry mají , a nebo mělí , nějaky velky problemy .	ktéry	40	45		kteří	
3443	Všude a cely život mužete potkat lídí , ktéry mají , a nebo mělí , nějaky velky problemy .	nějaky	67	73		nějaké	
3443	Všude a cely život mužete potkat lídí , ktéry mají , a nebo mělí , nějaky velky problemy .	velky	74	79		velké	
3443	Všude a cely život mužete potkat lídí , ktéry mají , a nebo mělí , nějaky velky problemy .	problemy	80	88		problémy	
3444	K rešení a jediný možnost to rešit byl , že existoval někomu , ktéry mohl pomahat a to diky tomu , že měli dobry přatele .	rešení	2	8		řešení	
3444	K rešení a jediný možnost to rešit byl , že existoval někomu , ktéry mohl pomahat a to diky tomu , že měli dobry přatele .	ktéry	63	68		který	
3444	K rešení a jediný možnost to rešit byl , že existoval někomu , ktéry mohl pomahat a to diky tomu , že měli dobry přatele .	pomahat	74	81		pomáhat	
3444	K rešení a jediný možnost to rešit byl , že existoval někomu , ktéry mohl pomahat a to diky tomu , že měli dobry přatele .	diky	87	91		díky	
3444	K rešení a jediný možnost to rešit byl , že existoval někomu , ktéry mohl pomahat a to diky tomu , že měli dobry přatele .	dobry	107	112		dobré	
3444	K rešení a jediný možnost to rešit byl , že existoval někomu , ktéry mohl pomahat a to diky tomu , že měli dobry přatele .	přatele	113	120		přátele	
3445	Podle mě je to pravda , že mužete mit deset a nebo tricet ipratele ale to nezamená , že vsichni budou skopní vám pomahat v nouzi .	mužete	27	33		můžete	
3445	Podle mě je to pravda , že mužete mit deset a nebo tricet ipratele ale to nezamená , že vsichni budou skopní vám pomahat v nouzi .	mit	34	37		mít	
3445	Podle mě je to pravda , že mužete mit deset a nebo tricet ipratele ale to nezamená , že vsichni budou skopní vám pomahat v nouzi .	tricet	51	57		třicet	
3445	Podle mě je to pravda , že mužete mit deset a nebo tricet ipratele ale to nezamená , že vsichni budou skopní vám pomahat v nouzi .	ipratele	58	66		přátel	
3445	Podle mě je to pravda , že mužete mit deset a nebo tricet ipratele ale to nezamená , že vsichni budou skopní vám pomahat v nouzi .	nezamená	74	82		neznamená	
3445	Podle mě je to pravda , že mužete mit deset a nebo tricet ipratele ale to nezamená , že vsichni budou skopní vám pomahat v nouzi .	vsichni	88	95		všichni	
