	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_corrections
1017	Meglio sara che mi mandai tutte le cose , poiché le do al mio amico .	sara	7	11	sarà	sarà	y	['Sara', 'sarà', 'Ara', 'Fara', 'Lara', 'Mara', 'SARS', 'Saba', 'Sarca', 'ara', 'bara', 'cara', 'darà', 'farà', 'gara', 'marà', 'para', 'rara', 'sabra', 'sacra', 'saga', 'sagra', 'sala', 'sana', 'sapa', 'saprà', 'sarai', 'sarda', 'sarta', 'sarò', 'saura', 'sera', 'sfarà', 'spara', 'stara', 'starà', 'stra', 'tara', 'vara', 'zara', 's ara', 'Zara', 'Ada', 'Aera', 'Afa', 'Aga', 'Agra', 'Aia', 'Ala', 'Alà', 'Ama', 'Amara', 'Apra', 'Arai', 'Arar', 'Arba', 'Arca', 'Arda', 'Area', 'Ari', 'Aria', 'Arma', 'Aro', 'Arpa', 'Arra', 'Arsa', 'Art', 'Arta', 'Arò', 'Asmara', 'Aspra', 'Aura', 'Ava', 'Avara', 'Avrà', 'Bard', 'Barga', 'Bra', 'Carla', 'Cesara', 'Clara', 'Dana', 'Daria', 'Darè', 'Dasà', 'Egra', 'Era', 'Erra', 'Esala', 'Esarca', 'Escara', 'Etra', 'Garda', 'Gaza', 'Gera', 'Hard', 'IAEA', 'Idra', 'Ira', 'Isaia', 'Isera', 'Ispra', 'Lasa', 'Laura', 'Macra', 'Marga', 'Maria', 'Maro', 'Marta', 'Marx', 'NASA', 'Nora', 'OVRA', 'Ocra', 'Ora', 'Osaka', 'Osala', 'Osama', 'Osar', 'Osare', 'Osarla', 'Osata', 'Osava', 'Oserà', 'Ostra', 'Parma', 'Parè', 'Ra', 'Sahara', 'Salara', 'Salò', 'Samar', 'Sami', 'Samo', 'Samoa', 'Sandra', 'Sant', 'Sapri', 'Sarno', 'Saul', 'Sciara', 'Sila', 'Siria', 'Siro', 'Sorgà', 'Sparta', 'Sri', 'Udrà', 'Urrà', 'Usala', 'Usar', 'Usare', 'Usarla', 'Usata', 'Usava', 'Userà', 'Usura', 'Varna', 'Zaira', 'aera', 'afa', 'aga', 'agra', 'aia', 'ala', 'ama', 'amara', 'apra', 'arai', 'arar', 'arca', 'arda', 'are', 'area', 'ari', 'aria', 'arma', 'aro', 'arpa', 'arra', 'arsa', 'art', 'arò', 'asma', 'aspa', 'aspra', 'asta', 'aura', 'ava', 'avara', 'avrà', 'baca', 'bada', 'baia', 'bar', 'barai', 'barar', 'barba', 'barca', 'barda', 'bare', 'bari', 'baria', 'baro', 'barra', 'barò', 'basa', 'bava', 'berà', 'bora', 'cabra', 'cada', 'cadrà', 'caga', 'cala', 'capa', 'capra', 'card', 'carda', 'care', 'cari', 'caria', 'caro', 'carpa', 'carta', 'casa', 'casara', 'cava', 'cera', 'cura', 'dada', 'daga', 'dama', 'dar', 'darai', 'dare', 'dari', 'darla', 'darò', 'data', 'dava', 'dirà', 'dora', 'dura', 'egra', 'era', 'erra', 'esala', 'esarca', 'escara', 'etra', 'fama', 'far', 'farad', 'farai', 'fard', 'fare', 'fari', 'farla', 'faro', 'farsa', 'farò', 'fata', 'fava', 'fora', 'fra', 'gagà', 'gaia', 'gala', 'gana', 'garba', 'gare', 'garra', 'garza', 'gasa', 'giara', 'gira', 'gora', 'hard', 'iarda', 'idra', 'ira', 'karma', 'kart', 'ladra', 'lama', 'lana', 'larda', 'lare', 'larga', 'lari', 'larva', 'lata', 'latra', 'lava', 'lira', 'maga', 'magra', 'mala', 'mana', 'mar', 'marca', 'mare', 'marea', 'mari', 'marna', 'marra', 'marza', 'maura', 'maya', 'mera', 'mira', 'mora', 'mura', 'naia', 'nana', 'nari', 'narra', 'nata', 'nera', 'ocra', 'ora', 'osala', 'osar', 'osare', 'osarla', 'osata', 'osava', 'oserà', 'paca', 'paga', 'paia', 'pala', 'pana', 'papa', 'papà', 'par', 'parai', 'parar', 'parca', 'pare', 'pari', 'paria', 'park', 'parka', 'parla', 'paro', 'parra', 'parrà', 'parsa', 'parta', 'paré', 'parò', 'paura', 'pera', 'pira', 'pura', 'rada', 'raia', 'rama', 'rana', 'rapa', 'rare', 'rari', 'raro', 'rasa', 'rata', 'rava', 'sa', 'sabba', 'sabea', 'sabri', 'sacca', 'sacre', 'sacri', 'sacro', 'sagre', 'sagri', 'sai', 'saio', 'salai', 'salar', 'salda', 'sale', 'salerà', 'salga', 'sali', 'salirà', 'salma', 'salo', 'salpa', 'salsa', 'salta', 'salva', 'salì', 'salò', 'samara', 'samba', 'san', 'sanai', 'sanar', 'sane', 'sanerà', 'sani', 'sano', 'sansa', 'sant', 'santa', 'sanò', 'sape', 'saperà', 'sapi', 'sapo', 'saprai', 'saprò', 'sapé', 'sarago', 'sarde', 'sardi', 'sardo', 'sarei', 'sargo', 'sariga', 'sarte', 'sarti', 'sartia', 'sarto', 'satira', 'satura', 'sauna', 'saure', 'sauri', 'sauro', 'savi', 'savia', 'sax', 'sazi', 'sazia', 'sbafa', 'sbarba', 'sbarca', 'sbarra', 'sbava', 'scabra', 'scada', 'scadrà', 'scafa', 'scala', 'scarna', 'scarpa', 'scarsa', 'scarta', 'scava', 'scerà', 'scia', 'scià', 'scura', 'sdama', 'sdora', 'sdrai', 'seda', 'sega', 'sena', 'separa', 'serba', 'sere', 'seri', 'seria', 'serpa', 'serra', 'serva', 'seta', 'sfa', 'sfama', 'sfar', 'sfarai', 'sfare', 'sfarla', 'sfarò', 'sfasa', 'sfata', 'sfera', 'sfora', 'sgarra', 'sgasa', 'sia', 'sica', 'sir', 'sire', 'sirma', 'sita', 'slama', 'slarga', 'slava', 'smarca', 'smarra', 'smura', 'soda', 'sofà', 'soia', 'sola', 'soma', 'somara', 'sopa', 'sopra', 'sorba', 'sorca', 'sorda', 'sorga', 'sori', 'soro', 'sorra', 'sorta', 'sovra', 'spada', 'spaia', 'spala', 'spana', 'sparai', 'sparar', 'spare', 'sparga', 'spari', 'sparla', 'sparo', 'sparsa', 'sparta', 'sparì', 'sparò', 'spaura', 'spera', 'spia', 'spira', 'spora', 'spray', 'sta', 'staia', 'stana', 'star', 'starai', 'starar', 'stare', 'stari', 'starla', 'starna', 'staro', 'stars', 'start', 'starò', 'stasa', 'stata', 'stava', 'stia', 'stira', 'stri', 'stria', 'stura', 'sua', 'suba', 'suda', 'suga', 'sula', 'suora', 'supra', 'surah', 'surf', 'surra', 'susa', 'sutra', 'svaga', 'svana', 'svari', 'svaria', 'svasa', 'svia', 'taca', 'taira', 'tana', 'tapa', 'tarai', 'tarar', 'tarda', 'tare', 'targa', 'tari', 'tarla', 'tarma', 'taro', 'tarpa', 'tarò', 'tata', 'tera', 'tiara', 'tira', 'torà', 'tra', 'tura', 'udrà', 'urrà', 'usala', 'usar', 'usare', 'usarla', 'usata', 'usava', 'userà', 'usura', 'vaca', 'vada', 'vaga', 'vaia', 'vala', 'vana', 'varai', 'varar', 'varca', 'varea', 'vari', 'varia', 'varo', 'varrà', 'varò', 'vasara', 'vera', 'vira', 'zana', 'zar', 'zare', 'zari', 'AXA', 'JIRA', 'Java', 'Jira', 'Mary', 'NRA', 'SAP', 'SAS', 'SaaS', 'Scala', 'Smart']
1018	Tanti saluti e un baccio Maria	baccio	18	24	bacio	bacio	y	['Baccio', 'bacchio', 'bacchiò', 'bacco', 'bacio', 'baciò', 'boccio', 'bocciò', 'braccio', 'bracciò', 'buccio', 'caccio', 'cacciò', 'faccio', 'laccio', 'saccio', 'taccio', 'tacciò', 'Accia', 'Ajaccio', 'Ascio', 'Asciò', 'Baceno', 'Barcis', 'Barzio', 'Basicò', 'Ciccio', 'Dacio', 'Duccio', 'Guccio', 'Omaccio', 'accia', 'ascio', 'asciò', 'bacaci', 'bacai', 'bacalo', 'bacano', 'bacato', 'bacavo', 'bacca', 'baccano', 'bacche', 'baccheo', 'bacchi', 'bacchia', 'bacchico', 'bacchino', 'bacerò', 'bachi', 'bachino', 'baci', 'bacia', 'bacie', 'bacino', 'baco', 'bacolo', 'bacucco', 'baculo', 'bacò', 'baglio', 'baio', 'banco', 'bangio', 'barbio', 'barceo', 'barco', 'barico', 'bario', 'baroccio', 'basco', 'basico', 'batocio', 'beccaio', 'becco', 'beccò', 'bercio', 'berciò', 'biacco', 'biscio', 'bocci', 'boccia', 'boccino', 'bracci', 'braccia', 'braccino', 'bracco', 'braccò', 'broccio', 'brucio', 'bruciò', 'buccia', 'buccino', 'buccinò', 'cacchio', 'cacci', 'caccia', 'caccino', 'cacciù', 'cacio', 'calcio', 'calciò', 'cascio', 'coccio', 'cuccio', 'cucciò', 'dacci', 'dacico', 'facci', 'faccia', 'faccino', 'falcio', 'falciò', 'fascio', 'fasciò', 'gancio', 'giaccio', 'goccio', 'gocciò', 'lacci', 'laccia', 'lacco', 'laccò', 'lancio', 'lanciò', 'lascio', 'lasciò', 'leccio', 'liccio', 'luccio', 'macchio', 'macchiò', 'marcio', 'marciò', 'moccio', 'noccio', 'omaccio', 'pacco', 'piaccio', 'racco', 'raccò', 'rachio', 'rancio', 'riccio', 'sacco', 'sboccio', 'sbocciò', 'sbraccio', 'sbracciò', 'sbuccio', 'sbucciò', 'scaccio', 'scacciò', 'sfaccio', 'slaccio', 'slacciò', 'spaccio', 'spacciò', 'staccio', 'stacciò', 'succio', 'succiò', 'tacci', 'taccia', 'taccino', 'tacco', 'traccio', 'tracciò', 'vaccaio', 'vacci', 'vaccino', 'vaccinò']
1019	Il mio studio e molto duro e sono quasi tutto il giorno all' università .	e	14	15	è	è	y	[]
1020	Nella mia città c' è un hotel il quale cercha un' assistente del manager per i turisti italiani .	cercha	39	45	cerca	cerca	y	['cerca', 'cerchi', 'cerchia']
1021	Tanti saluti e un abbracio , Maria	abbracio	18	26	abbraccio	abbraccio	y	['Abbraccio', 'Abbracciò', 'abbraccio', 'abbracciò']
1022	Dopo aver passato la mia maturità comincierò con gli studi universitari in chimica perché mi piace molto fare degli esperimenti .	comincierò	34	44	cominciare	comincerò	n	['comincerò']
1023	Più o meno sei mesi fa abbiamo avuto l' ultimo contato e fra tempo è sucesso molto nella mia vita .	contato	47	54	contatto	contatto	y	[]
1024	Più o meno sei mesi fa abbiamo avuto l' ultimo contato e fra tempo è sucesso molto nella mia vita .	fra	57	60	far	frattempo	n	[]
1025	Più o meno sei mesi fa abbiamo avuto l' ultimo contato e fra tempo è sucesso molto nella mia vita .	tempo	61	66	tempo	frattempo	n	[]
1026	Più o meno sei mesi fa abbiamo avuto l' ultimo contato e fra tempo è sucesso molto nella mia vita .	sucesso	69	76	spesso	successo	n	['successo', 'su cesso']
1027	Mi hai chiesto darti un consiglio se è meglio comminciare a lavorare o oppure iscrivere all' Università .	comminciare	46	57	cominciare	cominciare	y	['cominciare']
1028	Secondo me è adesso meglio che tu comminci fare qualcosa pratica perché hai fatto alla scuola molte cose teoretiche .	comminci	34	42	cominci	cominci	y	['cominci', 'comminaci', 'comminai', 'commini']
1029	A Città X un grande Hotel ha aperto e ci sono delle possibilità trovare un lavoro qui .	Hotel	20	25	hotel	hotel	y	[]
1030	"Il "" Park Hotel "" è un Hotel di una catena dell' Hotel distribuito da tutte le parte dell' Europa ."	Hotel	23	28	hotel	hotel	y	[]
1031	"Il "" Park Hotel "" è un Hotel di una catena dell' Hotel distribuito da tutte le parte dell' Europa ."	Hotel	49	54	hotel	hotel	y	[]
1032	Io in fra tempo come ho indicato all' inizio sono molto felice scegliere viaggi guiste per i nostri clienti e communicare a tutto del mondo .	fra	6	9	era	frattempo	n	[]
1033	Io in fra tempo come ho indicato all' inizio sono molto felice scegliere viaggi guiste per i nostri clienti e communicare a tutto del mondo .	tempo	10	15	tempo	frattempo	n	[]
1034	Io in fra tempo come ho indicato all' inizio sono molto felice scegliere viaggi guiste per i nostri clienti e communicare a tutto del mondo .	guiste	80	86	giuste	giuste 	n	['giuste', 'gruiste', 'guaiste', 'guaste', 'guise', 'guitte']
1035	Io in fra tempo come ho indicato all' inizio sono molto felice scegliere viaggi guiste per i nostri clienti e communicare a tutto del mondo .	communicare	110	121	comunicare	comunicare	y	['comunicare']
1036	Sono securo che troverò una idea giusta per le mie prossime vacanze .	securo	5	11	sicuro	sicuro	y	['scuro', 'sicuro', 'se curo']
1037	E stato un viaggio molto interessante e divertente .	E	0	1	E	È	n	[]
1038	Ance io ho imparato tantissimo per fare il mio esame italiano B1 .	Ance	0	4	Anche	Anche	y	[]
1039	A secondo me pottresti lavora in ditta uguale io .	pottresti	13	22	potresti	potresti	y	['poteresti', 'potresti']
1040	Ma devi sappere c' è molto lavoro da fare .	sappere	8	15	sapere	sapere	y	['sapere']
1041	Il lunedi prendo l' aero e ritorno a Città X il giovedi .	lunedi	3	9	lunedì	lunedì	y	['lunedì', 'lune di']
1042	Il lunedi prendo l' aero e ritorno a Città X il giovedi .	giovedi	48	55	giovedì	giovedì	y	['giovedì']
1043	Grazie anchè che per l' invito , mi hai fatto tanto piacere .	anchè	7	12	anche	anche	y	['anche', 'Anch', 'Archè', 'alche', 'ance', 'anch', 'arche', 'archè', 'banche', 'manche', 'panche', 'tanche', 'zanche', 'anch è']
1044	Con tanto piacere vorei vieniere da noi a Napoli .	vorei	18	23	vorrei	vorrei	y	['torei', 'volei', 'vorrei']
1045	Cosi , quando ti serve una mano c' e sono io accanto te .	Cosi	0	4	Così	Così	y	[]
1046	Cosi , quando ti serve una mano c' e sono io accanto te .	e	35	36	è	è	y	[]
1047	Mi sembra una buona ideà .	ideà	20	24	idea	idea	y	['Idea', 'idea', 'IAEA', 'Ida', 'Ideai', 'Idear', 'Idei', 'Idem', 'Ideo', 'Ideò', 'Idra', 'dea', 'ideai', 'idear', 'idee', 'idei', 'idem', 'ideo', 'ideò', 'idra', 'IKEA', 'Ikea']
1048	Ho una domanda , possò portare anché il mio ragazzo ?	anché	31	36	anche	anche	y	['anche', 'Anch', 'Archè', 'alche', 'ance', 'anch', 'arche', 'archè', 'banche', 'manche', 'panche', 'tanche', 'zanche']
1049	Avete un grande sognio ?	sognio	16	22	sogno	sogno	y	['soglio', 'sogni', 'sognino', 'sogno', 'sognò', 'sonio', 'sogni o']
1050	Ho già una idea nel mio pensiero , tu vedi quando festeciamo il vostro matrimonio .	festeciamo	50	60	festeggiano	festeggiamo	n	['festeggiamo']
1051	Mi saluti anché Stefano e non vedo l' ora che rivederci a Napoli .	anché	10	15	Anche	anche	n	['anche', 'Anch', 'Archè', 'alche', 'ance', 'anch', 'arche', 'archè', 'banche', 'manche', 'panche', 'tanche', 'zanche']
1052	Ho una domanda : Avete una lista di desideri per il vostro matrimonio ?	Avete	17	22	Avete	avete	n	[]
1053	Verrò già al 10 novembre perché vorrei a trovare anche la mia famiglia e farrò anche delle ferie in Italia . -symbol- Allora , mi fa molto piacere di venire al tuo matrimonio e di vederti presto .	farrò	73	78	farò	farò	y	['farro', 'Fargo', 'barro', 'barrò', 'carro', 'farlo', 'faro', 'farri', 'farò', 'ferro', 'ferrò', 'garro', 'narro', 'narrò', 'parrò', 'varrò']
1054	Sicomme durante le prossime due settimane sarò in viaggio d' affari in Paese X , non potrò essere alla vostra festa e vi prego di scusarmi .	Sicomme	0	7	Siccome	Siccome	y	['Ricolme', 'Siccome', 'Somme']
1055	Sono contentissima che dopo questo periodo lungho - penso che sono almeno otto anni che state insieme - avete deciso di sposarvi .	lungho	43	49	lungo	lungo	y	['Lungro', 'lunghe', 'lunghi', 'lungo']
1056	Arriverò il 19 Novembre , cosi avrò tempo di prepararmi per la festa e di salutare i vuoi genitori che non ho visto per anni .	Novembre	15	23	novembre	novembre	y	[]
1057	Lo so che quel esame che hai superato cosi bene era una cosa seria .	cosi	38	42	così	così	y	[]
1058	Anch' io ho appena fatto un esame il giovedi scorso .	giovedi	37	44	giovedì	giovedì	y	['giovedì']
1059	Vorrei raccommandarti di continuare gli studi universitari .	raccommandarti	7	21	raccomandati	racomandarti	n	['raccomandarti']
1060	Se vuoi , mandami il tuo curriculum , perchèposso aiutarti .	perchèposso	38	49	percorso	perché	n	['percepisco', 'percepisse', 'percepissi', 'percosso']
1061	Monstrero lo al capoufficio !	Monstrero	0	9	Mostrerà	Mo(n)strerò	n	['Mostrerò']
1062	Città X , il 13 agosto Caro Francesco , anch' io sono molto contenta , perchè ho fatto tutti gli esami , e ho finito l' università !	perchè	71	77	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
1063	Seconda me era buona idea che tu continuare studiare all' universiti , ma perchè provi lavorare o viaggiare .	perchè	74	80	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
1064	Penso che devi studiare un' altra lingua straniera e con queste conoscienze potrei cercare lavoro anche in altri paesi .	conoscienze	64	75	conoscenze	conoscenze	y	['conoscenze', 'cono scienze']
1065	Scrivemi se tutti saranno chiare per te' Tanti saluti Maria	te'	37	40	te	te	y	[]
1066	Caro Francesco , dopo la tua lettera , non voglio chiederti : come stai , perché ho sentito , che sei contenta , anchio sono !	anchio	113	119	anch'io	anch'io	y	['anch io']
1067	Ho finito l' università - devo scrivere i miei thesi , ma non ci sono di corsi più , finalmente ! Anche con il lavoro , tutto va bene .	thesi	47	52	tesi	tesi	y	['Thiesi', 'tesi', 'tmesi']
1068	Questo teatro , dove ho trovato il mio posto , é molto carino .	é	47	48	è	è	y	['e', 'è']
1069	É piccolo , non é il Teatro Nazionale , ma per l' inizio secondo me é perfetto .	É	0	1	D	È	n	[]
1070	É piccolo , non é il Teatro Nazionale , ma per l' inizio secondo me é perfetto .	é	16	17	è	è	y	['e', 'è']
1071	É piccolo , non é il Teatro Nazionale , ma per l' inizio secondo me é perfetto .	é	68	69	è	è	y	['e', 'è']
1072	Pero come Paolo guadagna abbastanza soldi , non c' è dovrebbe essere un problema .	Pero	0	4	Ero	Però	n	[]
1073	Ho una amiga che lavora in un ufficio dove se traduce sopratutto le lettere oppure diversi articoli in diverse lingue .	amiga	7	12	amica	amica	y	['Amica', 'amica']
1074	Se vuoi , la chiedo , perodevi dirmi quale lingue preferisci .	perodevi	22	30	perdevi	però	n	['Erodevi', 'erodevi', 'perdevi', 'p erodevi', 'pero devi']
1075	Si , fai bene di lavorare un po' , prima che iscrivi à l' università cosi puoi anche guadagnare i soldi .	Si	0	2	Si	Sì	n	[]
1076	Si , fai bene di lavorare un po' , prima che iscrivi à l' università cosi puoi anche guadagnare i soldi .	à	53	54	e	all'	n	['a']
1077	Si , fai bene di lavorare un po' , prima che iscrivi à l' università cosi puoi anche guadagnare i soldi .	l'	55	57	l'	all'	n	[]
1078	Si , fai bene di lavorare un po' , prima che iscrivi à l' università cosi puoi anche guadagnare i soldi .	cosi	69	73	così	così	y	[]
1079	Non è grave , se son hai ancora le idee chiare , sei ancora giovane e hai tempo di pensarci un po' cosa vuoi fare .	son	17	20	non	non	y	[]
1080	"Quindi , nell albergo "" Stella "" a Città Y cercano personale , manda il tuo curriculum , sono sicura che ti hanno un lavoro ."	nell	9	13	nell'	nell'	y	[]
1081	Forse ho un' idea cosa potresti fare per avere un podi soldi .	podi	50	54	poi	po'	n	[]
1082	Mia Mamma vuole aprire una yoghurteria in città , e sta cercando qualcuno per aiutarla per il periodo ottobre fino maggio .	Mamma	4	9	mamma	mamma	y	[]
1083	Fammi sapere spesso , così lo posso dire alla Mamma : - ) .	Mamma	46	51	mamma	mamma	y	[]
1084	Credo anche che ti devi iscrivire all' Università , perchè questo era sempre il tuo sogno !	Università	39	49	università	università	y	[]
1085	La mia situazione professionale e un po noioso .	po	37	39	po	po'	n	[]
1086	Ho pensato , che tu potresti venire da me e stare da me per forsè due o tre mesi .	forsè	60	65	farsi	forse	n	['forse', 'Force', 'borse', 'corse', 'farse', 'forge', 'forme', 'forre', 'forte', 'forze', 'fosse', 'morse', 'orse', 'porse', 'sorse', 'torse']
1087	Cosi restavo a casa i ultimi 6 mesi , per arrangiarmi , trovarmi nella nuova situazione con la piccola .	Cosi	0	4	Cosa	Così	n	[]
1088	Magari lì puo essere un po più interessante per te .	po	24	26	po	po'	n	[]
1089	Aspetto la tua risposta e àpresto .	àpresto	26	33	presto	a	n	['Agresto', 'Appesto', 'Appestò', 'Appresto', 'Apprestò', 'Arresto', 'Arrestò', 'agresto', 'appesto', 'appestò', 'appresto', 'apprestò', 'arresto', 'arrestò', 'presto', 'prestò']
1090	Io vorrei qualche , che ricordarvi sempre di amore , di confidenzà , e un po di me .	confidenzà	56	66	confidenza	confidenza	y	['confidenza', 'Confienza', 'confidenze']
1091	Io vorrei qualche , che ricordarvi sempre di amore , di confidenzà , e un po di me .	po	74	76	po	po'	n	[]
1092	Inoltre io colgo l' occasione di invitarvi per una settimana nellà piccola città se avrete un po tempo dopo di tornare dal vostro viaggio .	nellà	61	66	nella	nella	y	['nella', 'Ella', 'Lella', 'Mella', 'NELL', 'Nell', 'Nilla', 'bella', 'cella', 'della', 'ella', 'nell', 'nelle', 'nello', 'niella', 'nulla', 'sella', 'snella', 'nel là']
1093	Inoltre io colgo l' occasione di invitarvi per una settimana nellà piccola città se avrete un po tempo dopo di tornare dal vostro viaggio .	po	94	96	po	po'	n	[]
1094	Aspetto il vostro risposto , se avete un po tempo per scrivere .	po	41	43	po	po'	n	[]
1095	Ti baco Maria	baco	3	7	bacio	bacio	y	[]
1096	Spero che il vostro matrimonio sarà contento e che non finische mai .	finische	55	63	finisce	finisce	y	['finisce']
1097	Vorrei comprarvi un bel regalo , cosi potreste inviare una lista del regalo che vorreste ?	cosi	33	37	così	cosi	n	[]
1098	A 20 Novembre mio fratello fa il suo compleanno .	Novembre	5	13	novembre	novembre	y	[]
1099	Beatrice , tu mi hai detto una volta che ti piace andare a Verona à l operà -unreadable - attuale .	à	66	67	e	all'	n	['a']
1100	Beatrice , tu mi hai detto una volta che ti piace andare a Verona à l operà -unreadable - attuale .	l	68	69	l'	all'	n	[]
1101	Beatrice , tu mi hai detto una volta che ti piace andare a Verona à l operà -unreadable - attuale .	operà	70	75	opera	opera	y	['Opera', 'opera', 'Obera', 'Onera', 'Operai', 'Operar', 'Operi', 'Opero', 'Operò', 'Opterà', 'Oserà', 'doperà', 'obera', 'onera', 'operai', 'operar', 'opere', 'operi', 'opero', 'operò', 'opterà', 'oserà', 'pera', 'spera']
1102	Conosco Verona cosi bene e posso consigliare un albergo carino specialmente per una coppia matrimoniale .	cosi	15	19	così	così	y	[]
1103	Ho già un impegno il 20 Novembre , ma fortunamente posso cambiarlo .	Novembre	24	32	novembre	novembre	y	[]
1104	È anche una possibilita di vedere vecchi amici .	possibilita	12	23	possibilità	possibilità	y	['possibilità', 'possibilista']
1105	Mah ho una domanda vorrei sapere cosa posso regalare per il matrimonio .	Mah	0	3	Ma	Ma	y	[]
1106	Sentite , per il 20 Novembre , ho provato a trovare qualcuno che fa qualcosa con i bambini .	Novembre	20	28	novembre	novembre	y	[]
1107	Per il regalo del Matrimonio , avete bisogno di qualcosa speciale ?	Matrimonio	18	28	matrimonio	matrimonio	y	[]
1108	O i soldi per le vacanze che avete organizato ?	organizato	35	45	organizzato	organizzato	y	['Organicato', 'Organizzato', 'organicato', 'organizzato']
1109	Que buona idea di imparare a cucinare .	Que	0	3	Qui	Che	n	['UE', 'Bue', 'Due', 'Eque', 'Qua', 'Quei', 'Quel', 'Qui', 'Quo', 'Sue', 'Tue']
1110	A me mi piace d' appertutto la cucina tailandese perchè è molto semplice da fare ed è una cucina sana .	d'	14	16	l'	dappertutto	n	[]
