	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_corrections
3113	Hallo Ingo , Am letzte freitag suche ich im internet eine voll Zeit Arbeit , dann habe ich gute Arbeit gefunden Aber das ich finde wohnung muss die große von das wohnung 80 Q.meter mit meine familei , ich bitte deine hilfe für eine große wohnungmit gunstig Preis ich brauche nechst ein monat vielen dank für lesen meine briefe viel Grüße Friedrich	lesen	308	313	leben	Lesen	n	['Lesen']
3114	Hallo Ingo , Am letzte freitag suche ich im internet eine voll Zeit Arbeit , dann habe ich gute Arbeit gefunden Aber das ich finde wohnung muss die große von das wohnung 80 Q.meter mit meine familei , ich bitte deine hilfe für eine große wohnungmit gunstig Preis ich brauche nechst ein monat vielen dank für lesen meine briefe viel Grüße Friedrich	briefe	320	326	Briefe	Brief	n	['Briefe', 'beriefe', 'briefen', 'priese', 'riefe', 'triefe', 'abriefe', 'berief', 'breite', 'rief', 'Brief', 'tiefe', 'Kriege', 'riefen', 'Briefen', 'Friede', 'Triebe', 'beriefen', 'biete']
3115	Hallo Ingo , Am letzte freitag suche ich im internet eine voll Zeit Arbeit , dann habe ich gute Arbeit gefunden Aber das ich finde wohnung muss die große von das wohnung 80 Q.meter mit meine familei , ich bitte deine hilfe für eine große wohnungmit gunstig Preis ich brauche nechst ein monat vielen dank für lesen meine briefe viel Grüße Friedrich	viel	327	331	Viele	Viele	y	['Viele']
3116	Ich bin schon sehr frog , Meine neue arbeit ist ganz toll und Neuburg ist einer shöne stadt , aber Ich braughe Ihre helfe .	arbeit	37	43	Arbeit	Arbeit	y	['Arbeit', 'arbeite', 'arbeiten', 'arbeitet', 'breit', 'Urzeit', 'abreißt', 'abriet', 'abbeißt', 'abreist', 'artet', 'anbei', 'reit', 'Breit', 'Carbid', 'Farbei', 'Garzeit', 'Karbid', 'Orbit', 'Orplid']
3117	Ich bin schon sehr frog , Meine neue arbeit ist ganz toll und Neuburg ist einer shöne stadt , aber Ich braughe Ihre helfe .	shöne	80	85	schöne	schöne	y	['schöne', 'söhne', 'seine', 'ohne', 'Söhne', 'schön', 'schönen', 'Töne', 'schöner', 'Chöre', 'Löhne', 'Rhön', 'schönes', 'höre', 'schönem', 'segne', 'Rhone', 'störe', 'söhnte', 'zöge']
3118	Ich bin schon sehr frog , Meine neue arbeit ist ganz toll und Neuburg ist einer shöne stadt , aber Ich braughe Ihre helfe .	stadt	86	91	Stadt	Stadt	y	['Stadt', 'statt', 'stand', 'staut', 'stabt', 'stakt', 'statte', 'starb', 'stark', 'steht', 'stammt', 'stets', 'Städte', 'Staat', 'Start', 'sagt', 'samt', 'spät', 'glatt']
3119	Ich bin schon sehr frog , Meine neue arbeit ist ganz toll und Neuburg ist einer shöne stadt , aber Ich braughe Ihre helfe .	Ich	99	102	ich	ich	y	[]
3120	Ich bin schon sehr frog , Meine neue arbeit ist ganz toll und Neuburg ist einer shöne stadt , aber Ich braughe Ihre helfe .	braughe	103	110	brauche	brauche	y	['brauchte', 'brauche', 'bräuchte', 'prägte', 'braucht', 'brauchen', 'braune', 'brauchten', 'Bräuche', 'braute', 'prangte', 'brauchst', 'bräuchten', 'Frauke', 'brauch', 'präge', 'rauche', 'prange', 'beäuge', 'beäugte']
3121	Ich bin schon sehr frog , Meine neue arbeit ist ganz toll und Neuburg ist einer shöne stadt , aber Ich braughe Ihre helfe .	helfe	116	121	helle	Hilfe	n	[]
3122	Ich have eine Woche für einen neue wohnung finden Könntest du mir helfen ?	wohnung	35	42	Wohnung	Wohnung	y	['Wohnung', 'Löhnung', 'wohnen', 'Bohrung', 'Rodung', 'Ahnung', 'Dehnung', 'Mahnung', 'Höhlung', 'Körnung', 'Losung', 'Tönung', 'wohnend', 'Polung', 'Zähnung', 'Kohlung', 'Lahnung', 'Sühnung', 'Young', 'Zahnung']
3123	Ich suche bei dem Wohnungssuche aber Ich weise nicht welche straße ist besser für leben .	Ich	37	40	ich	ich	y	[]
3124	Ich suche bei dem Wohnungssuche aber Ich weise nicht welche straße ist besser für leben .	straße	60	66	Strafe	Straße	n	['Straße', 'stresse', 'Adresse', 'sprösse', 'strafe', 'stressen', 'stresst', 'stresste', 'zurase', 'starke', 'Straßen', 'Strafe', 'zulässt', 'starre', 'Adressen', 'straff', 'trage', 'starte', 'strafen']
3125	Ich suche bei dem Wohnungssuche aber Ich weise nicht welche straße ist besser für leben .	leben	82	87	Leben	Leben	y	['Leben']
3126	Ich braughe nicht einen größewohnung aber gäfell mir einen Helle mit größen Fernstem und mit einem modernen bad .	braughe	4	11	brauche	brauche	y	['brauchte', 'brauche', 'bräuchte', 'prägte', 'braucht', 'brauchen', 'braune', 'brauchten', 'Bräuche', 'braute', 'prangte', 'brauchst', 'bräuchten', 'Frauke', 'brauch', 'präge', 'rauche', 'prange', 'beäuge', 'beäugte']
3127	Ich braughe nicht einen größewohnung aber gäfell mir einen Helle mit größen Fernstem und mit einem modernen bad .	gäfell	42	48	gell	gefällt	n	['gefällt', 'gesell', 'Befehl', 'gefüllt', 'Gefälle', 'befällt', 'gefiel', 'gewellt', 'Befall', 'gefehlt', 'gipfelt', 'Novell', 'Rebell', 'gefällig', 'gefällte', 'gesellt', 'gipfeln', 'grell', 'reell', 'gefegt']
3128	Ich braughe nicht einen größewohnung aber gäfell mir einen Helle mit größen Fernstem und mit einem modernen bad .	Helle	59	64	Zelle	helle	n	[]
3129	Ich braughe nicht einen größewohnung aber gäfell mir einen Helle mit größen Fernstem und mit einem modernen bad .	Fernstem	76	84	ernstem	Fenstern	n	['fernstem']
3130	Ich braughe nicht einen größewohnung aber gäfell mir einen Helle mit größen Fernstem und mit einem modernen bad .	bad	108	111	Bad	Bad	y	['Bad', 'bat', 'hat', 'bald', 'bot', 'Rat', 'ad', 'bar', 'tat', 'rät', 'sät', 'patt', 'bade', 'Kat', 'Rad', 'Tat', 'band', 'bäh', 'bäte', 'fad']
3131	Wie ist deine lebe ... ?	lebe	14	18	liebe	Leben	n	[]
3132	Erzhalt mir .	Erzhalt	0	7	Erhalt	Erzähl	n	[]
3133	Ich bin suchen Wohnung in Neuburg , ich habe eine neuen Arbait gefunden .	Arbait	56	62	Arbeit	Arbeit	y	['Arbeit', 'Erbaut', 'Arbeite', 'Arbeiter', 'Arbeiten', 'Arbeitet', 'Erbat', 'Abart', 'Erbamt', 'Abbaut', 'Altait', 'Abreißt', 'Arabist', 'Abbeißt', 'Abreist', 'Anbaut', 'Armbad', 'Rabiat', 'Array']
3134	Ich habe wenig geld .	geld	15	19	Geld	Geld	y	['Geld', 'geht', 'gilt', 'Welt', 'galt', 'hält', 'gelb', 'Feld', 'Held', 'kalt', 'gelte', 'Zelt', 'gebt', 'gälte', 'gärt', 'Belt', 'gell', 'gäbt', 'kegle']
3135	Ich suche auch eine Zentrum Lage , oder vielleicht in der nähe von einem Park .	nähe	58	62	Nähe	Nähe	y	['Nähe']
3136	Wiel ich sparzieren gehen möchte .	Wiel	0	4	Ziel	Weil	n	['Viel', 'Wien', 'Wie', 'Fiel', 'Vier', 'Ziel', 'Viele', 'Kiel', 'Weil', 'Biel', 'Vieh', 'Will', 'Wiehl', 'Siel', 'Wies', 'Wyhl', 'View', 'Die', 'Wieg']
3137	Wiel ich sparzieren gehen möchte .	sparzieren	9	19	spazieren	spazieren	y	['spazieren', 'Spazieren', 'parieren', 'späh-zieren', 'separieren', 'spät-zieren', 'sparsameren', 'Abrasieren', 'Sparbieren', 'Spartieren', 'Sparzielen', 'abrasieren', 'parlieren', 'spaziere', 'spazierend', 'spazierten']
3138	Ich bin fröh , dass wir uns in bald mehr off können treffen .	fröh	8	12	froh	froh	y	['früh', 'froh', 'frei', 'floh', 'frühe', 'roh', 'fraß', 'frech', 'frohe', 'fror', 'frönt', 'frag', 'dreh', 'Dreh', 'Früh', 'fach', 'flöhe', 'flöht', 'freu', 'fräs']
3139	Viel Dank in Vorauss , Julia	Vorauss	13	20	voraus	Voraus	n	['Vorfuß', 'Voraus', 'Woraus', 'Strauss', 'Strauß', 'Vorsaß', 'Vorbaus', 'Vorkurs', 'Toraus', 'Vorlaufs', 'Vorauf', 'Verguss', 'Voraussah', 'Vorhaus', 'Vorkaust', 'Vorsaßt', 'Voraue', 'Vorauen', 'Vorbaues', 'Vorbiss']
3140	Liebe Ingo , Ich hoffe alles gute mit dir .	Ich	13	16	Ich	ich	n	[]
3141	Ich habe ein groß Naricht Für dich !	Naricht	18	25	Nacht	Nachricht	n	['Nachricht', 'Spricht', 'Nicht', 'Gericht', 'Nacht', 'Bericht', 'Bricht', 'Rächt', 'Habicht', 'Anregt', 'Laicht', 'Tätigt', 'Töricht', 'Nötigt', 'Nahsicht', 'Anbricht', 'Nählicht', 'Anrichte', 'Mäßigt', 'Anficht']
3142	Ich habe ein groß Naricht Für dich !	Für	26	29	für	für	y	['für']
3143	So , Ich brauche eine Wohnung dar .	Ich	5	8	ich	ich	y	[]
3144	So , Ich brauche eine Wohnung dar .	dar	30	33	war	da	n	[]
3145	Könntest du mir hilfen ?	hilfen	16	22	helfen	helfen	y	['Hilfen', 'helfen', 'halfen', 'hieven', 'Sylphen', 'hälfen', 'bilden', 'halten', 'Hilfe', 'halben', 'hielten', 'hinten', 'tiefen', 'hellen', 'hilft', 'holen', 'liefen', 'wilden', 'heilen']
3146	Die Wohnungssuche ist trotzdem ganz Kompliziert von hier .	Kompliziert	36	47	kompliziert	kompliziert	y	['kompliziert']
3147	Könntest du bitte eine paar Wohnung Für mich besuchen ?	Für	36	39	für	für	y	['für']
3148	Ich wollte gern eine DachWohnung mit 2 Zimmer .	DachWohnung	21	32	Wohnung	Dachwohnung	n	['Dachwohnung', 'Dach Wohnung', 'Eckwohnung']
3149	Bis Bald , Viele Grüße , Katharina	Bald	4	8	bald	bald	y	['bald']
3150	Ich habe eine Arbeit in Neuburg gefunden un in zwei Monaten muss ich mit der neuen Job anfangen .	un	41	43	und	und	y	['und', 'UN', 'in', 'an', 'auf', 'aus', 'um', 'zum', 'zur', 'nur', 'ins', 'gut', 'nun', 'eng', 'tun', 'uns', 'Fuß', 'Ruf', 'Zug', 'ans']
3151	Also , ich brauche eine Wohnung in Mai und vielleicht du könntest mir bei meine wohnungssuche helfen ?	wohnungssuche	80	93	wohnungsnahe	Wohnungssuche	n	['Wohnungssuche', 'Wohnungssuchen', 'wohnungssuchend', 'Dehnungssuche']
3152	Es soll nicht teuer sein und ich würde gern die von Privat mieten .	Privat	52	58	privat	privat 	n	['privat']
3153	2012.03.8 liebe Ingo , wie geht es dir Ich hoffe alles Famille sind gut Ich will was sagen endlich habe ich eine Arbeite in Neuburg gefunden Deshalb brauche ich eine Wohnung in Neuburg nächst monate aber nicht groß sein und nicht weit bitte Ich weiß nicht kannst mir helfen oder hast du kein Zeit .	Famille	55	62	Familie	Familie	y	['Familie', 'Kamille', 'Vanille', 'Mamille', 'Familiäre', 'Familien', 'Familiär', 'Fälle', 'Camilla', 'Emaille', 'Falle', 'Bazille', 'Papille', 'Lamelle', 'Faible', 'Kamelle', 'Marille', 'Taille', 'Tamile', 'Ville']
3154	2012.03.8 liebe Ingo , wie geht es dir Ich hoffe alles Famille sind gut Ich will was sagen endlich habe ich eine Arbeite in Neuburg gefunden Deshalb brauche ich eine Wohnung in Neuburg nächst monate aber nicht groß sein und nicht weit bitte Ich weiß nicht kannst mir helfen oder hast du kein Zeit .	monate	192	198	Monaten	Monate	n	['Monate', 'Sonate', 'Gonade', 'Monade', 'konnte', 'könnte', 'Monaten', 'möchte', 'wohnte', 'Monat', 'Monats', 'Renate', 'mochte', 'Sonaten', 'lohnte', 'molare', 'Senate', 'managte', 'modale', 'montane']
3155	bitte wenn Zeit hat Rufe mich an Ich warte auf dich bitte .	Rufe	20	24	Ruf	rufe	n	[]
3156	Am nachmittag muss sie einkaufen .	nachmittag	3	13	Nachmittag	Nachmittag	y	['Nachmittag', 'nach Mittag', 'nachmittags', 'Nachmittage', 'Nachmittags', 'nachmittägig']
3157	Könntst du mir bitte helfen , und eine gruße Wohnung finden .	gruße	39	44	große	große	y	['Gruße', 'krasse', 'grüße', 'krosse', 'große', 'Flüsse', 'Presse', 'grüne', 'Trasse', 'grüßen', 'krassen', 'grüßt', 'krassem', 'krasser', 'Drüse', 'grüßte', 'krass', 'Kresse', 'grüß', 'kross']
3158	1.7.2012 anfangen muss liebe Grüeße Friedrich	Grüeße	29	35	Grüße	Grüße	y	['Grieße', 'Grüße', 'Große', 'Größe', 'Grüne', 'Gewässer', 'Erlässt', 'Gründe', 'Grüßen', 'Gefäße', 'Friese', 'Grete', 'Greise', 'Grüßt', 'Krasse', 'Genüsse', 'Grüßte', 'Gerüste', 'Gemäße', 'Grieß']
3159	Ich vermese dich Hast du ein Arbeit gevunden Oder noch nicht ?	vermese	4	11	verlese	vermisse	n	['vermäße', 'vergäße', 'verlese', 'vermesse', 'vermiese', 'vermäßen', 'vermäßet', 'verwese', 'vermessen', 'Hermes', 'verlesen', 'wärmere', 'vermaß', 'vermöge', 'fernere', 'fernes', 'vergesse', 'vermeide', 'vermute', 'verwest']
3160	Ich vermese dich Hast du ein Arbeit gevunden Oder noch nicht ?	gevunden	36	44	gefunden	gefunden	y	['gefunden', 'gebunden', 'befunden', 'gefundene', 'gesunden', 'gewunden', 'gefoulten', 'gefugten', 'gefügten', 'getunten', 'befinden', 'befanden', 'gefangen', 'gelungen', 'Sekunden', 'erfunden', 'gefundenen', 'gesungen', 'gebundene', 'gerundet']
3161	Ich vermese dich Hast du ein Arbeit gevunden Oder noch nicht ?	Oder	45	49	der	oder	n	[]
3162	Ich muss meine Wohnung um ziehen in Neuburg Weil habe Ich ein Arbeit gefunden und ich bin Glüglich .	um	23	25	im	umziehen	n	[]
3163	Ich muss meine Wohnung um ziehen in Neuburg Weil habe Ich ein Arbeit gefunden und ich bin Glüglich .	ziehen	26	32	ziehen	umziehen	n	[]
3164	Ich muss meine Wohnung um ziehen in Neuburg Weil habe Ich ein Arbeit gefunden und ich bin Glüglich .	Weil	44	48	Teil	weil	n	['weil']
3165	Ich muss meine Wohnung um ziehen in Neuburg Weil habe Ich ein Arbeit gefunden und ich bin Glüglich .	Ich	54	57	ich	ich	y	[]
3166	Ich muss meine Wohnung um ziehen in Neuburg Weil habe Ich ein Arbeit gefunden und ich bin Glüglich .	Glüglich	90	98	glücklich	glücklich	y	['Klüglich', 'Flüchtig', 'Kläglich', 'Klügliche', 'Glühlicht', 'Glücklich', 'Füglich', 'Grünlich', 'Klanglich', 'Gütlich', 'Klägliche', 'Kärglich', 'Klüftig', 'Klüglichem', 'Klüglichen', 'Klüglicher', 'Klügliches']
3167	Kannst du bitter mir helfen Weil habe ich Viel Sachen und muss Ich am 01.04.2012 Arbeiten und ich habe vinger Zeit und Soll ich am 15.03.2012 alle meine Sache raus .	bitter	10	16	bitte	bitte	y	[]
3168	Kannst du bitter mir helfen Weil habe ich Viel Sachen und muss Ich am 01.04.2012 Arbeiten und ich habe vinger Zeit und Soll ich am 15.03.2012 alle meine Sache raus .	Weil	28	32	weil	weil	y	['weil']
3169	Kannst du bitter mir helfen Weil habe ich Viel Sachen und muss Ich am 01.04.2012 Arbeiten und ich habe vinger Zeit und Soll ich am 15.03.2012 alle meine Sache raus .	Viel	42	46	viel	viel	y	['viel']
3170	Kannst du bitter mir helfen Weil habe ich Viel Sachen und muss Ich am 01.04.2012 Arbeiten und ich habe vinger Zeit und Soll ich am 15.03.2012 alle meine Sache raus .	Ich	63	66	sich	ich	n	[]
3171	Kannst du bitter mir helfen Weil habe ich Viel Sachen und muss Ich am 01.04.2012 Arbeiten und ich habe vinger Zeit und Soll ich am 15.03.2012 alle meine Sache raus .	Arbeiten	81	89	arbeiten	arbeiten	y	[]
3172	Kannst du bitter mir helfen Weil habe ich Viel Sachen und muss Ich am 01.04.2012 Arbeiten und ich habe vinger Zeit und Soll ich am 15.03.2012 alle meine Sache raus .	Soll	119	123	soll	soll	y	[]
3173	Ich viel Stress Ich Vermesse dich , und vielen dank Julia	Vermesse	20	28	vermesse	vermisse	n	['vermesse']
3174	Ich viel Stress Ich Vermesse dich , und vielen dank Julia	dank	47	51	Dank	Dank	y	['Dank']
3175	Ich möchte nur ein mal in Neuburg die Wohnungen besichtigen , vielleich im Juni .	vielleich	62	71	vielleicht	vielleicht	y	['vielleicht', 'viehreich', 'viel-eiche', 'zielgleich', 'viel-reich', 'viel-eich', 'Kiel-eich', 'Viel-eich', 'Ziel-eich', 'vier-eich', 'ziel-eich']
3176	Grüß , deine Maria	Grüß	0	4	Grüße	Gruß	n	[]
3177	Ich brauche eine Wohnung dass ist mindestens 120 m ² , weil ich eine Größe Familien haben .	Größe	69	74	Größe	große	n	[]
3178	Am September 5 , möchte Ich nach Neuburg umziehen .	Ich	24	27	ich	ich	y	[]
3179	Ich brauche eine große wohnung , ca 100m ² mit Balkon , und kuche .	wohnung	23	30	Wohnung	Wohnung	y	['Wohnung', 'Löhnung', 'wohnen', 'Bohrung', 'Rodung', 'Ahnung', 'Dehnung', 'Mahnung', 'Höhlung', 'Körnung', 'Losung', 'Tönung', 'wohnend', 'Polung', 'Zähnung', 'Kohlung', 'Lahnung', 'Sühnung', 'Young', 'Zahnung']
3180	Ich brauche eine große wohnung , ca 100m ² mit Balkon , und kuche .	kuche	60	65	suche	Küche	n	['Zuge', 'Züge', 'Auge', 'Küche', 'Fuge', 'suche', 'Rüge', 'Tuche', 'füge', 'lüge', 'cache', 'luge', 'Lüge', 'Rouge', 'Suche', 'buche', 'fuge', 'gucke', 'keuche']
3181	Meine Lieber Ingo : Ich brauche eine neue Wohnung in Neuburg .	Lieber	6	12	Liebe	lieber	n	[]
3182	Lieber Ingo , konntest du E-Mail Atworten .	Atworten	33	41	antworten	antworten	y	['Antworten', 'Artworten', 'Geworden', 'Antwortet', 'Advokaten', 'Abwarten', 'Akkorden', 'Tatorten', 'Aborten', 'Abwerten', 'Antworte', 'Altorten', 'Altwerten', 'Antwortens', 'Artworte', 'Gastworten', 'Jaworten', 'Ostworten', 'Unworten', 'Abhörten']
3183	Lieber Ingo , Wie geht dir ?	Wie	14	17	Wie	wie	n	['wie']
3184	Muss du Helfen mir .	Helfen	8	14	helfen	helfen	y	[]
3185	Ich habe Große Wohnung 4 Zimmer , Kuche , Toilete und Balkon , bis 750 € warm .	Große	9	14	große	große	y	['große']
3186	Ich habe Große Wohnung 4 Zimmer , Kuche , Toilete und Balkon , bis 750 € warm .	Kuche	34	39	Küche	Küche	y	['Küche', 'Zuge', 'Züge', 'Auge', 'Kugel', 'Fuge', 'Suche', 'Kuchen', 'Rüge', 'Küchen', 'Tuche', 'Kühe', 'Füge', 'Lüge', 'Köche', 'Cache', 'Luge', 'Rouge', 'Buche']
3187	Ich habe Große Wohnung 4 Zimmer , Kuche , Toilete und Balkon , bis 750 € warm .	Toilete	42	49	Toilette	Toilette	y	['Toilette', 'Deutete', 'Teilte', 'Toiletten', 'Deutet', 'Beutete', 'Tötete', 'Neulette', 'Dotierte', 'Neulote', 'Tonleute', 'Deuteten', 'Topleute', 'Teurere', 'Torleute', 'Tilgte', 'Trilithe', 'Geulkte', 'Heulte', 'Deutele']
3188	Suchst du Wohnung haustiere auch .	haustiere	18	27	haussieren	Haustiere	n	['Haustiere', 'hau stiere', 'hausiere', 'Baustiere', 'haussiere', 'Maustiere', 'Raubtiere', 'Märztiere', 'Haustier', 'Bautiere', 'Haustieren', 'Raumtiere', 'Maultiere', 'Jazztiere', 'Faultiere', 'Satztiere', 'Baumtiere', 'Kauftiere', 'Fausthiebe', 'Lauftiere']
3189	Vielen Grüssen deine Eva	Grüssen	7	14	Grüßen	Grüße	n	['Grüßen', 'Größen', 'Großen', 'Grüße', 'Küssen', 'Grüßens', 'Krassen', 'Güssen', 'Grüßten', 'Müssen', 'Krossen', 'Größe', 'Brüssel', 'Grüßend', 'Fressen', 'Große', 'Flüssen', 'Größten', 'Großer', 'Rissen']
3190	Stadt X. 26-4-12 Liber Jens du bist glücklish wie get es das Beby michael ?	Liber	17	22	Libero	Lieber	n	['Leber', 'Lieber', 'Liter', 'Biber', 'Tiber', 'Viper', 'Laber', 'Leiber', 'Über', 'Libyer', 'Einer', 'Libero', 'Aber', 'Lider', 'Hier', 'Lipper', 'Vier', 'Lyder', 'Ließ', 'Liner']
3191	Stadt X. 26-4-12 Liber Jens du bist glücklish wie get es das Beby michael ?	get	50	53	geht	geht	y	[]
3192	Stadt X. 26-4-12 Liber Jens du bist glücklish wie get es das Beby michael ?	Beby	61	65	Baby	Baby	y	['Baby', 'Bebt', 'Bey', 'Bebe', 'Lebt', 'Bei', 'Berg', 'Beim', 'Bern', 'Bob', 'Per', 'Gebe', 'Hebt', 'Beck', 'Gäbe', 'Bett', 'Derby', 'Bobby', 'Sepp', 'Lebe']
3193	Stadt X. 26-4-12 Liber Jens du bist glücklish wie get es das Beby michael ?	michael	66	73	Michael	Michael	y	['Michael', 'Michel', 'Michail', 'Miguel', 'Eichel', 'Michaela', 'Michaels', 'Rigaer', 'Sichel', 'Sigel', 'Wichtel', 'Ligaelf', 'Michaeli', 'mogel', 'Michaele', 'Mikael']
3194	Ich hofe vile Gruße wie get es der Muttr das Beby ?	hofe	4	8	Hoffe	hoffe	n	['hoffe', 'Hofe', 'hohe', 'Höfe', 'Köpfe', 'hohle', 'höre', 'Töpfe', 'hole', 'Zofe', 'Zöpfe', 'Kopfe', 'doofe', 'hone', 'höbe', 'hüpfe', 'köpfe', 'Move', 'ohne']
3195	Ich hofe vile Gruße wie get es der Muttr das Beby ?	vile	9	13	Viele	Viele	y	['viele', 'fiel', 'viel', 'fixe', 'vice', 'fiele', 'eile', 'filz', 'feile', 'File', 'filme', 'filze', 'vife', 'Kyle', 'die', 'eine', 'sie', 'wie', 'alle', 'vier']
3196	Ich hofe vile Gruße wie get es der Muttr das Beby ?	get	24	27	geht	geht	y	[]
3197	Ich hofe vile Gruße wie get es der Muttr das Beby ?	Muttr	35	40	Autor	Mutter	n	['Mutter', 'Müder', 'Mütter', 'Mutti', 'Autor', 'Meter', 'Guter', 'Mitte', 'Güter', 'Hütte', 'Motor', 'Luther', 'Futter', 'Jutta', 'Mount', 'Matt', 'Muster', 'Mutig', 'Müde', 'Motto']
3198	Ich hofe vile Gruße wie get es der Muttr das Beby ?	Beby	45	49	Baby	Baby	y	['Baby', 'Bebt', 'Bey', 'Bebe', 'Lebt', 'Bei', 'Berg', 'Beim', 'Bern', 'Bob', 'Per', 'Gebe', 'Hebt', 'Beck', 'Gäbe', 'Bett', 'Derby', 'Bobby', 'Sepp', 'Lebe']
3199	Ich wünsche vile Glük Liber Gruße Friedrich	vile	12	16	viel	viel	y	['viele', 'fiel', 'viel', 'fixe', 'vice', 'fiele', 'eile', 'filz', 'feile', 'File', 'filme', 'filze', 'vife', 'Kyle', 'die', 'eine', 'sie', 'wie', 'alle', 'vier']
3200	Ich wünsche vile Glük Liber Gruße Friedrich	Glük	17	21	Glück	Glück	y	['Glück', 'Klick', 'Blick', 'Gluck', 'Glocke', 'Klack', 'Fleck', 'Flick', 'Glücks', 'Block', 'Klug', 'Glückt', 'Gauck', 'Klickt', 'Glucke', 'Knack', 'Glüh', 'Slack', 'Stück', 'Flug']
3201	Ich wünsche vile Glük Liber Gruße Friedrich	Liber	22	27	Liter	Liebe	n	['Leber', 'Lieber', 'Liter', 'Biber', 'Tiber', 'Viper', 'Laber', 'Leiber', 'Über', 'Libyer', 'Einer', 'Libero', 'Aber', 'Lider', 'Hier', 'Lipper', 'Vier', 'Lyder', 'Ließ', 'Liner']
3202	Und wie heisst das Kind .	heisst	8	14	heimst	heißt	n	['heißt', 'heiß', 'heiße', 'reißt', 'beißt', 'heizt', 'weißt', 'heilst', 'heimst', 'heizest', 'heißa', 'heißte', 'hießt', 'hisst', 'lässt', 'meist', 'weist', 'einst', 'hieß']
